date,route,route_label,anisotropy
2015-08-01,H,HAC,5.867569828854735
2015-09-01,H,HAC,5.803891310076156
2015-10-01,H,HAC,5.788393009201664
2015-11-01,H,HAC,5.7651437632787825
2015-12-01,H,HAC,5.736321007995732
2016-01-01,H,HAC,5.715759554172461
2016-02-01,H,HAC,5.723499131193664
2016-03-01,H,HAC,5.723505793749186
2016-04-01,H,HAC,5.762892354069272
2016-05-01,H,HAC,5.899969078948557
2016-06-01,H,HAC,6.015110469049555
2016-07-01,H,HAC,6.022490062481166
2016-08-01,H,HAC,5.939782148461026
2016-09-01,H,HAC,5.8868251844469315
2016-10-01,H,HAC,5.849102442129378
2016-11-01,H,HAC,5.853441320722795
2016-12-01,H,HAC,5.924502615064292
2017-01-01,H,HAC,5.940049113396171
2017-02-01,H,HAC,5.893715955423951
2017-03-01,H,HAC,5.887778729289938
2017-04-01,H,HAC,5.937543376385699
2017-05-01,H,HAC,6.0215801381126575
2017-06-01,H,HAC,6.108019546232644
2017-07-01,H,HAC,6.156341543178557
2017-08-01,H,HAC,6.0964860601011255
2017-09-01,H,HAC,5.927841944060801
2017-10-01,H,HAC,5.699791586194521
2017-11-01,H,HAC,5.513878320095731
2017-12-01,H,HAC,5.296287225063766
2018-01-01,H,HAC,5.095757054205172
2018-02-01,H,HAC,4.975918507386477
2018-03-01,H,HAC,4.95454487105488
2018-04-01,H,HAC,5.02815228633361
2018-05-01,H,HAC,5.133634197908145
2018-06-01,H,HAC,5.227095789105954
2018-07-01,H,HAC,5.257810589871123
2018-08-01,H,HAC,5.229654901327167
2018-09-01,H,HAC,5.2116086644739745
2018-10-01,H,HAC,5.234938348474779
2018-11-01,H,HAC,5.2181718842598235
2018-12-01,H,HAC,5.166870250275806
2019-01-01,H,HAC,5.109758154795514
2019-02-01,H,HAC,5.033992253475665
2019-03-01,H,HAC,4.955183782029673
2019-04-01,H,HAC,4.87036559035189
2019-05-01,H,HAC,4.798721785395657
2019-06-01,H,HAC,4.764399222409476
2019-07-01,H,HAC,4.777440132242961
2019-08-01,H,HAC,4.774092451341245
2019-09-01,H,HAC,4.729846458061681
2019-10-01,H,HAC,4.722186966020982
2019-11-01,H,HAC,4.77063288239828
2019-12-01,H,HAC,4.799774165084222
2020-01-01,H,HAC,4.800310756855801
2020-02-01,H,HAC,4.819129864756618
2020-03-01,H,HAC,4.856849275108297
2020-04-01,H,HAC,4.939335778006425
2020-05-01,H,HAC,5.039728791901953
2020-06-01,H,HAC,5.103820736227627
2020-07-01,H,HAC,5.157713389762081
2020-08-01,H,HAC,5.235266947484408
2020-09-01,H,HAC,5.278778945196057
2020-10-01,H,HAC,5.262993531408787
2020-11-01,H,HAC,5.249780948400309
2020-12-01,H,HAC,5.2316184516053195
2021-01-01,H,HAC,5.168888521583674
2021-02-01,H,HAC,5.014080605436519
2021-03-01,H,HAC,4.765352221897388
2021-04-01,H,HAC,4.400384596849467
2021-05-01,H,HAC,4.116656768670738
2021-06-01,H,HAC,4.040610085757448
2021-07-01,H,HAC,4.158405187492198
2021-08-01,H,HAC,4.4580984661928325
2021-09-01,H,HAC,4.935207793802481
2021-10-01,H,HAC,5.466559053181819
2021-11-01,H,HAC,5.933010501890913
2021-12-01,H,HAC,6.187106081250841
2022-01-01,H,HAC,6.2453133594952455
2022-02-01,H,HAC,6.148770333850166
2022-03-01,H,HAC,6.028871012009131
2022-04-01,H,HAC,5.927351911792613
2022-05-01,H,HAC,5.840723502740753
2022-06-01,H,HAC,5.727435905238239
2022-07-01,H,HAC,5.645593537897866
2022-08-01,H,HAC,5.540321914588225
2022-09-01,H,HAC,5.436717729084794
2022-10-01,H,HAC,5.369097408878598
2022-11-01,H,HAC,5.404949242970316
2022-12-01,H,HAC,5.471051960839898
2023-01-01,H,HAC,5.512364240947118
2023-02-01,H,HAC,5.51798983826821
2023-03-01,H,HAC,5.5487136279347515
2023-04-01,H,HAC,5.684434438564849
2023-05-01,H,HAC,5.944523221277173
2023-06-01,H,HAC,6.302955264948571
2023-07-01,H,HAC,6.640079545323432
2023-08-01,H,HAC,6.892149886031266
2023-09-01,H,HAC,7.040349598448483
1993-11-01,V,Hilbert-Volterra,7.196533362017343
1993-12-01,V,Hilbert-Volterra,7.049687623920255
1994-01-01,V,Hilbert-Volterra,6.770508050833678
1994-02-01,V,Hilbert-Volterra,6.520197422755565
1994-03-01,V,Hilbert-Volterra,6.35601725934168
1994-04-01,V,Hilbert-Volterra,6.317825826082136
1994-05-01,V,Hilbert-Volterra,6.403472206129364
1994-06-01,V,Hilbert-Volterra,6.4470739050791845
1994-07-01,V,Hilbert-Volterra,6.41257298791853
1994-08-01,V,Hilbert-Volterra,6.337155356352212
1994-09-01,V,Hilbert-Volterra,6.258784457537401
1994-10-01,V,Hilbert-Volterra,6.1568245656451674
1994-11-01,V,Hilbert-Volterra,6.053013956300294
1994-12-01,V,Hilbert-Volterra,6.01532682038685
1995-01-01,V,Hilbert-Volterra,6.042852178649291
1995-02-01,V,Hilbert-Volterra,5.959826430954941
1995-03-01,V,Hilbert-Volterra,5.777996246660994
1995-04-01,V,Hilbert-Volterra,5.6088298722627945
1995-05-01,V,Hilbert-Volterra,5.500928972510295
1995-06-01,V,Hilbert-Volterra,5.5237273217879315
1995-07-01,V,Hilbert-Volterra,5.713764223856618
1995-08-01,V,Hilbert-Volterra,5.934311856620232
1995-09-01,V,Hilbert-Volterra,6.112134109996393
1995-10-01,V,Hilbert-Volterra,6.218272252999287
1995-11-01,V,Hilbert-Volterra,6.218964779050005
1995-12-01,V,Hilbert-Volterra,6.145776498669482
1996-01-01,V,Hilbert-Volterra,6.091037157755403
1996-02-01,V,Hilbert-Volterra,6.120620882617292
1996-03-01,V,Hilbert-Volterra,6.246119949301833
1996-04-01,V,Hilbert-Volterra,6.313538142243768
1996-05-01,V,Hilbert-Volterra,6.219428694089857
1996-06-01,V,Hilbert-Volterra,5.97321757412221
1996-07-01,V,Hilbert-Volterra,5.694886058205296
1996-08-01,V,Hilbert-Volterra,5.524064250264091
1996-09-01,V,Hilbert-Volterra,5.551184783053013
1996-10-01,V,Hilbert-Volterra,5.695611447262564
1996-11-01,V,Hilbert-Volterra,5.780166348260418
1996-12-01,V,Hilbert-Volterra,5.800695370622325
1997-01-01,V,Hilbert-Volterra,5.821896632170186
1997-02-01,V,Hilbert-Volterra,5.835867787869315
1997-03-01,V,Hilbert-Volterra,5.8553672728696595
1997-04-01,V,Hilbert-Volterra,5.903443088310994
1997-05-01,V,Hilbert-Volterra,5.967256226335671
1997-06-01,V,Hilbert-Volterra,6.046526721116306
1997-07-01,V,Hilbert-Volterra,5.997413292630571
1997-08-01,V,Hilbert-Volterra,5.916030411239901
1997-09-01,V,Hilbert-Volterra,5.936352791019817
1997-10-01,V,Hilbert-Volterra,5.9881720854776335
1997-11-01,V,Hilbert-Volterra,5.996766226742687
1997-12-01,V,Hilbert-Volterra,5.909182151160662
1998-01-01,V,Hilbert-Volterra,5.79574545453282
1998-02-01,V,Hilbert-Volterra,5.741682793180231
1998-03-01,V,Hilbert-Volterra,5.698077210114249
1998-04-01,V,Hilbert-Volterra,5.713815895387263
1998-05-01,V,Hilbert-Volterra,5.726682684202142
1998-06-01,V,Hilbert-Volterra,5.651922695624668
1998-07-01,V,Hilbert-Volterra,5.55664576561576
1998-08-01,V,Hilbert-Volterra,5.381621326008074
1998-09-01,V,Hilbert-Volterra,5.224383636766336
1998-10-01,V,Hilbert-Volterra,5.235044949063156
1998-11-01,V,Hilbert-Volterra,5.378546838441212
1998-12-01,V,Hilbert-Volterra,5.549121307907989
1999-01-01,V,Hilbert-Volterra,5.6662689214417865
1999-02-01,V,Hilbert-Volterra,5.690503519050086
1999-03-01,V,Hilbert-Volterra,5.6040321355133464
1999-04-01,V,Hilbert-Volterra,5.48674113604698
1999-05-01,V,Hilbert-Volterra,5.486593335272385
1999-06-01,V,Hilbert-Volterra,5.631145843099169
1999-07-01,V,Hilbert-Volterra,5.66530427638961
1999-08-01,V,Hilbert-Volterra,5.568211027229982
1999-09-01,V,Hilbert-Volterra,5.400829209793586
1999-10-01,V,Hilbert-Volterra,5.259109357174505
1999-11-01,V,Hilbert-Volterra,5.209969607458319
1999-12-01,V,Hilbert-Volterra,5.246882624105784
2000-01-01,V,Hilbert-Volterra,5.322825116783629
2000-02-01,V,Hilbert-Volterra,5.372775130400551
2000-03-01,V,Hilbert-Volterra,5.365274945665788
2000-04-01,V,Hilbert-Volterra,5.310450949792477
2000-05-01,V,Hilbert-Volterra,5.236917530141036
2000-06-01,V,Hilbert-Volterra,5.226741904556629
2000-07-01,V,Hilbert-Volterra,5.254509944195511
2000-08-01,V,Hilbert-Volterra,5.244816327781392
2000-09-01,V,Hilbert-Volterra,5.168306837301156
2000-10-01,V,Hilbert-Volterra,5.092212338860799
2000-11-01,V,Hilbert-Volterra,5.031984275357658
2000-12-01,V,Hilbert-Volterra,5.067770558266798
2001-01-01,V,Hilbert-Volterra,5.152270513774759
2001-02-01,V,Hilbert-Volterra,5.260612867828256
2001-03-01,V,Hilbert-Volterra,5.312575441918321
2001-04-01,V,Hilbert-Volterra,5.344669959056842
2001-05-01,V,Hilbert-Volterra,5.432116900859275
2001-06-01,V,Hilbert-Volterra,5.580595775199132
2001-07-01,V,Hilbert-Volterra,5.654792383224215
2001-08-01,V,Hilbert-Volterra,5.604775185490177
2001-09-01,V,Hilbert-Volterra,5.475302875681664
2001-10-01,V,Hilbert-Volterra,5.355340726847258
2001-11-01,V,Hilbert-Volterra,5.282682110824229
2001-12-01,V,Hilbert-Volterra,5.256781053218794
2002-01-01,V,Hilbert-Volterra,5.227376134109488
2002-02-01,V,Hilbert-Volterra,5.223068193708153
2002-03-01,V,Hilbert-Volterra,5.254879404719701
2002-04-01,V,Hilbert-Volterra,5.249527066625499
2002-05-01,V,Hilbert-Volterra,5.342026511867652
2002-06-01,V,Hilbert-Volterra,5.64411376672984
2002-07-01,V,Hilbert-Volterra,5.909819695076191
2002-08-01,V,Hilbert-Volterra,6.096593601679061
2002-09-01,V,Hilbert-Volterra,6.128972945554166
2002-10-01,V,Hilbert-Volterra,6.089591591364418
2002-11-01,V,Hilbert-Volterra,6.076144722776877
2002-12-01,V,Hilbert-Volterra,6.040830309210296
2003-01-01,V,Hilbert-Volterra,5.964305146987906
2003-02-01,V,Hilbert-Volterra,5.890875832133488
2003-03-01,V,Hilbert-Volterra,5.784464511805788
2003-04-01,V,Hilbert-Volterra,5.641283935115543
2003-05-01,V,Hilbert-Volterra,5.589060310696177
2003-06-01,V,Hilbert-Volterra,5.755456478520521
2003-07-01,V,Hilbert-Volterra,5.9841629881750045
2003-08-01,V,Hilbert-Volterra,6.033763954743145
2003-09-01,V,Hilbert-Volterra,5.995605240639568
2003-10-01,V,Hilbert-Volterra,5.909250490993638
2003-11-01,V,Hilbert-Volterra,5.8597159506376775
2003-12-01,V,Hilbert-Volterra,5.931635415912083
2004-01-01,V,Hilbert-Volterra,6.096638384551598
2004-02-01,V,Hilbert-Volterra,6.234381559875154
2004-03-01,V,Hilbert-Volterra,6.21838336525726
2004-04-01,V,Hilbert-Volterra,6.126487475906623
2004-05-01,V,Hilbert-Volterra,6.004802669763106
2004-06-01,V,Hilbert-Volterra,5.9247158032359675
2004-07-01,V,Hilbert-Volterra,6.035117583336528
2004-08-01,V,Hilbert-Volterra,6.183287939516485
2004-09-01,V,Hilbert-Volterra,6.180083227109621
2004-10-01,V,Hilbert-Volterra,6.050699545923434
2004-11-01,V,Hilbert-Volterra,5.899992945509311
2004-12-01,V,Hilbert-Volterra,5.815356108605186
2005-01-01,V,Hilbert-Volterra,5.7393832661394475
2005-02-01,V,Hilbert-Volterra,5.746764601179838
2005-03-01,V,Hilbert-Volterra,5.768526424706055
2005-04-01,V,Hilbert-Volterra,5.689101495635966
2005-05-01,V,Hilbert-Volterra,5.617344784215936
2005-06-01,V,Hilbert-Volterra,5.581171622380923
2005-07-01,V,Hilbert-Volterra,5.58638649776654
2005-08-01,V,Hilbert-Volterra,5.644687141424496
2005-09-01,V,Hilbert-Volterra,5.720176378135567
2005-10-01,V,Hilbert-Volterra,5.8443455565137565
2005-11-01,V,Hilbert-Volterra,5.898860407555011
2005-12-01,V,Hilbert-Volterra,5.909072685539095
2006-01-01,V,Hilbert-Volterra,5.916404111827718
2006-02-01,V,Hilbert-Volterra,5.84976283021282
2006-03-01,V,Hilbert-Volterra,5.85988538033203
2006-04-01,V,Hilbert-Volterra,5.916693806400888
2006-05-01,V,Hilbert-Volterra,5.858372124353609
2006-06-01,V,Hilbert-Volterra,5.773582031172333
2006-07-01,V,Hilbert-Volterra,5.662513618421591
2006-08-01,V,Hilbert-Volterra,5.501039199376398
2006-09-01,V,Hilbert-Volterra,5.364163451504249
2006-10-01,V,Hilbert-Volterra,5.308707091924654
2006-11-01,V,Hilbert-Volterra,5.3677796378316485
2006-12-01,V,Hilbert-Volterra,5.44036751328059
2007-01-01,V,Hilbert-Volterra,5.455739946873491
2007-02-01,V,Hilbert-Volterra,5.445753998088364
2007-03-01,V,Hilbert-Volterra,5.439110518135532
2007-04-01,V,Hilbert-Volterra,5.428080993683421
2007-05-01,V,Hilbert-Volterra,5.458240707883088
2007-06-01,V,Hilbert-Volterra,5.5329392822846195
2007-07-01,V,Hilbert-Volterra,5.606960278994529
2007-08-01,V,Hilbert-Volterra,5.544925895045956
2007-09-01,V,Hilbert-Volterra,5.419303029118066
2007-10-01,V,Hilbert-Volterra,5.363235752699534
2007-11-01,V,Hilbert-Volterra,5.34523439634387
2007-12-01,V,Hilbert-Volterra,5.317255933936907
2008-01-01,V,Hilbert-Volterra,5.318389011003538
2008-02-01,V,Hilbert-Volterra,5.31425561246925
2008-03-01,V,Hilbert-Volterra,5.286516500129106
2008-04-01,V,Hilbert-Volterra,5.268239614790533
2008-05-01,V,Hilbert-Volterra,5.307038506898756
2008-06-01,V,Hilbert-Volterra,5.373359790613229
2008-07-01,V,Hilbert-Volterra,5.4474131454083325
2008-08-01,V,Hilbert-Volterra,5.452429624009652
2008-09-01,V,Hilbert-Volterra,5.4168246985619595
2008-10-01,V,Hilbert-Volterra,5.4065292438371735
2008-11-01,V,Hilbert-Volterra,5.42759169038233
2008-12-01,V,Hilbert-Volterra,5.442517878216947
2009-01-01,V,Hilbert-Volterra,5.442485036395853
2009-02-01,V,Hilbert-Volterra,5.527735906324839
2009-03-01,V,Hilbert-Volterra,5.674911503092465
2009-04-01,V,Hilbert-Volterra,5.758628836550731
2009-05-01,V,Hilbert-Volterra,5.724995197262468
2009-06-01,V,Hilbert-Volterra,5.7470173264653885
2009-07-01,V,Hilbert-Volterra,5.838496975469188
2009-08-01,V,Hilbert-Volterra,5.863600861762043
2009-09-01,V,Hilbert-Volterra,5.7804973981964
2009-10-01,V,Hilbert-Volterra,5.714214971392597
2009-11-01,V,Hilbert-Volterra,5.723213021589084
2009-12-01,V,Hilbert-Volterra,5.698811188162872
2010-01-01,V,Hilbert-Volterra,5.636935973154001
2010-02-01,V,Hilbert-Volterra,5.601893050443149
2010-03-01,V,Hilbert-Volterra,5.666626664062226
2010-04-01,V,Hilbert-Volterra,5.792583077321514
2010-05-01,V,Hilbert-Volterra,5.896948970422137
2010-06-01,V,Hilbert-Volterra,5.958724702844877
2010-07-01,V,Hilbert-Volterra,5.9480093491765285
2010-08-01,V,Hilbert-Volterra,5.978048670464719
2010-09-01,V,Hilbert-Volterra,6.078503407853175
2010-10-01,V,Hilbert-Volterra,6.146971605140217
2010-11-01,V,Hilbert-Volterra,6.142221404634838
2010-12-01,V,Hilbert-Volterra,6.119077983242345
2011-01-01,V,Hilbert-Volterra,6.100082019215179
2011-02-01,V,Hilbert-Volterra,6.183666555742161
2011-03-01,V,Hilbert-Volterra,6.2714754603169895
2011-04-01,V,Hilbert-Volterra,6.350266682929639
2011-05-01,V,Hilbert-Volterra,6.381895817164532
2011-06-01,V,Hilbert-Volterra,6.2742496861298225
2011-07-01,V,Hilbert-Volterra,6.084546078973095
2011-08-01,V,Hilbert-Volterra,5.90509794325918
2011-09-01,V,Hilbert-Volterra,5.82041048528525
2011-10-01,V,Hilbert-Volterra,5.874539582675027
2011-11-01,V,Hilbert-Volterra,5.945307879627356
2011-12-01,V,Hilbert-Volterra,5.951385933061516
2012-01-01,V,Hilbert-Volterra,5.885943709025609
2012-02-01,V,Hilbert-Volterra,5.783241026786038
2012-03-01,V,Hilbert-Volterra,5.799547776423157
2012-04-01,V,Hilbert-Volterra,5.9283020294578295
2012-05-01,V,Hilbert-Volterra,6.116998270504754
2012-06-01,V,Hilbert-Volterra,6.288831031076218
2012-07-01,V,Hilbert-Volterra,6.412642334768326
2012-08-01,V,Hilbert-Volterra,6.438802777981051
2012-09-01,V,Hilbert-Volterra,6.392255177761879
2012-10-01,V,Hilbert-Volterra,6.368244209356392
2012-11-01,V,Hilbert-Volterra,6.420194507960303
2012-12-01,V,Hilbert-Volterra,6.41688872424324
2013-01-01,V,Hilbert-Volterra,6.3337362847836065
2013-02-01,V,Hilbert-Volterra,6.19618920608114
2013-03-01,V,Hilbert-Volterra,5.980485152428224
2013-04-01,V,Hilbert-Volterra,5.7485939183056844
2013-05-01,V,Hilbert-Volterra,5.581229516564752
2013-06-01,V,Hilbert-Volterra,5.512148549305584
2013-07-01,V,Hilbert-Volterra,5.566630487975251
2013-08-01,V,Hilbert-Volterra,5.706116010844183
2013-09-01,V,Hilbert-Volterra,5.868542828301124
2013-10-01,V,Hilbert-Volterra,6.073338702402255
2013-11-01,V,Hilbert-Volterra,6.201237089185463
2013-12-01,V,Hilbert-Volterra,6.235607448863012
2014-01-01,V,Hilbert-Volterra,6.19117790921738
2014-02-01,V,Hilbert-Volterra,6.119333258661186
2014-03-01,V,Hilbert-Volterra,6.159964624286989
2014-04-01,V,Hilbert-Volterra,6.281348835789552
2014-05-01,V,Hilbert-Volterra,6.3264353231715615
2014-06-01,V,Hilbert-Volterra,6.299868415769894
2014-07-01,V,Hilbert-Volterra,6.187245045069278
2014-08-01,V,Hilbert-Volterra,6.035729244742953
2014-09-01,V,Hilbert-Volterra,5.805865570733834
2014-10-01,V,Hilbert-Volterra,5.585097434893163
2014-11-01,V,Hilbert-Volterra,5.524259105459939
2014-12-01,V,Hilbert-Volterra,5.603813106992577
2015-01-01,V,Hilbert-Volterra,5.72094715592328
2015-02-01,V,Hilbert-Volterra,5.737261868525488
2015-03-01,V,Hilbert-Volterra,5.753093422537555
2015-04-01,V,Hilbert-Volterra,5.887569310938637
2015-05-01,V,Hilbert-Volterra,6.05613956632197
2015-06-01,V,Hilbert-Volterra,6.099049553054066
2015-07-01,V,Hilbert-Volterra,6.065874173840557
2015-08-01,V,Hilbert-Volterra,6.008205118946194
2015-09-01,V,Hilbert-Volterra,5.929587017390168
2015-10-01,V,Hilbert-Volterra,5.897687538577638
2015-11-01,V,Hilbert-Volterra,5.900847110559955
2015-12-01,V,Hilbert-Volterra,5.869674025932416
2016-01-01,V,Hilbert-Volterra,5.836412199451585
2016-02-01,V,Hilbert-Volterra,5.83109221262492
2016-03-01,V,Hilbert-Volterra,5.8234054062552385
2016-04-01,V,Hilbert-Volterra,5.88277598068618
2016-05-01,V,Hilbert-Volterra,6.022134447549789
2016-06-01,V,Hilbert-Volterra,6.168895654719392
2016-07-01,V,Hilbert-Volterra,6.1674315077743485
2016-08-01,V,Hilbert-Volterra,6.065017078735082
2016-09-01,V,Hilbert-Volterra,5.98605623010951
2016-10-01,V,Hilbert-Volterra,5.94116476621396
2016-11-01,V,Hilbert-Volterra,5.946033211368344
2016-12-01,V,Hilbert-Volterra,6.023657736205208
2017-01-01,V,Hilbert-Volterra,6.052319282160844
2017-02-01,V,Hilbert-Volterra,5.999703047267519
2017-03-01,V,Hilbert-Volterra,5.983824325396659
2017-04-01,V,Hilbert-Volterra,6.049457604807009
2017-05-01,V,Hilbert-Volterra,6.136989912086112
2017-06-01,V,Hilbert-Volterra,6.244929948812494
2017-07-01,V,Hilbert-Volterra,6.300995480665992
2017-08-01,V,Hilbert-Volterra,6.254969361437884
2017-09-01,V,Hilbert-Volterra,6.092888550217805
2017-10-01,V,Hilbert-Volterra,5.868277105076835
2017-11-01,V,Hilbert-Volterra,5.698923767451007
2017-12-01,V,Hilbert-Volterra,5.491493786804271
2018-01-01,V,Hilbert-Volterra,5.285600208685871
2018-02-01,V,Hilbert-Volterra,5.150636051202002
2018-03-01,V,Hilbert-Volterra,5.099901801949358
2018-04-01,V,Hilbert-Volterra,5.179534192064033
2018-05-01,V,Hilbert-Volterra,5.327874889079692
2018-06-01,V,Hilbert-Volterra,5.464087453595316
2018-07-01,V,Hilbert-Volterra,5.525783494968471
2018-08-01,V,Hilbert-Volterra,5.488464786414491
2018-09-01,V,Hilbert-Volterra,5.453053087997968
2018-10-01,V,Hilbert-Volterra,5.503818842553104
2018-11-01,V,Hilbert-Volterra,5.519344921434166
2018-12-01,V,Hilbert-Volterra,5.458675026916058
2019-01-01,V,Hilbert-Volterra,5.397180988280503
2019-02-01,V,Hilbert-Volterra,5.30858417490547
2019-03-01,V,Hilbert-Volterra,5.215100029663489
2019-04-01,V,Hilbert-Volterra,5.126379941851676
2019-05-01,V,Hilbert-Volterra,5.045914034243336
2019-06-01,V,Hilbert-Volterra,5.006677628247499
2019-07-01,V,Hilbert-Volterra,5.0353720649195655
2019-08-01,V,Hilbert-Volterra,5.049025414536842
2019-09-01,V,Hilbert-Volterra,4.986879250309801
2019-10-01,V,Hilbert-Volterra,4.954384700801976
2019-11-01,V,Hilbert-Volterra,5.013898052354302
2019-12-01,V,Hilbert-Volterra,5.047524449035144
2020-01-01,V,Hilbert-Volterra,5.0210642520011275
2020-02-01,V,Hilbert-Volterra,5.019618509505921
2020-03-01,V,Hilbert-Volterra,5.038779920357265
2020-04-01,V,Hilbert-Volterra,5.133935462978781
2020-05-01,V,Hilbert-Volterra,5.257824671395516
2020-06-01,V,Hilbert-Volterra,5.311918531210773
2020-07-01,V,Hilbert-Volterra,5.342527898770675
2020-08-01,V,Hilbert-Volterra,5.395702278820596
2020-09-01,V,Hilbert-Volterra,5.414283760245085
2020-10-01,V,Hilbert-Volterra,5.378450383031342
2020-11-01,V,Hilbert-Volterra,5.351749854604292
2020-12-01,V,Hilbert-Volterra,5.326201044012037
2021-01-01,V,Hilbert-Volterra,5.2608665560017345
2021-02-01,V,Hilbert-Volterra,5.107134139795041
2021-03-01,V,Hilbert-Volterra,4.862072723591824
2021-04-01,V,Hilbert-Volterra,4.496607497076235
2021-05-01,V,Hilbert-Volterra,4.197304951007083
2021-06-01,V,Hilbert-Volterra,4.0929887821679305
2021-07-01,V,Hilbert-Volterra,4.194800519864306
2021-08-01,V,Hilbert-Volterra,4.4648510846578615
2021-09-01,V,Hilbert-Volterra,4.946946997858747
2021-10-01,V,Hilbert-Volterra,5.58118456208106
2021-11-01,V,Hilbert-Volterra,6.123201826049639
2021-12-01,V,Hilbert-Volterra,6.446066957601229
2022-01-01,V,Hilbert-Volterra,6.491675305063656
2022-02-01,V,Hilbert-Volterra,6.369128199740517
2022-03-01,V,Hilbert-Volterra,6.211954766088804
2022-04-01,V,Hilbert-Volterra,6.0865036697837684
2022-05-01,V,Hilbert-Volterra,6.009372318981293
2022-06-01,V,Hilbert-Volterra,5.897845567767034
2022-07-01,V,Hilbert-Volterra,5.8176361503876945
2022-08-01,V,Hilbert-Volterra,5.698283136597715
2022-09-01,V,Hilbert-Volterra,5.585031454233103
2022-10-01,V,Hilbert-Volterra,5.515316414040354
2022-11-01,V,Hilbert-Volterra,5.5448841608572055
2022-12-01,V,Hilbert-Volterra,5.647668874532948
2023-01-01,V,Hilbert-Volterra,5.691014664285267
2023-02-01,V,Hilbert-Volterra,5.667113406513327
2023-03-01,V,Hilbert-Volterra,5.654228280197367
2023-04-01,V,Hilbert-Volterra,5.77965503697149
2023-05-01,V,Hilbert-Volterra,6.045684842165486
2023-06-01,V,Hilbert-Volterra,6.445358876247999
2023-07-01,V,Hilbert-Volterra,6.831680746372903
2023-08-01,V,Hilbert-Volterra,7.104694358599251
2023-09-01,V,Hilbert-Volterra,7.239808271146753
