date,pair_key,pair_label,probe,omega_bar,rotation_distance,angle_degrees,n_lambda_valid,valid
1994-05-01,D_V,Diagonal vs Hilbert-Volterra,Macro,0.7420810371103971,0.2579189628896029,42.09100898170832,41,True
1994-05-01,D_H,Diagonal vs HAC,Financial,0.7383408709842647,0.2616591290157353,42.409725633413316,41,True
1994-05-01,H_V,HAC vs Hilbert-Volterra,Financial,0.9997465867578559,0.0002534132421441182,1.2899160739266329,41,True
1994-05-01,D_V,Diagonal vs Hilbert-Volterra,Financial,0.7350623123085094,0.2649376876914906,42.68751832446244,41,True
1994-05-01,D_H,Diagonal vs HAC,Short horizons,0.8212461017236338,0.17875389827636623,34.79027145135097,41,True
1994-05-01,H_V,HAC vs Hilbert-Volterra,Short horizons,0.9998045473925979,0.00019545260740205794,1.132831817412524,41,True
1994-05-01,D_V,Diagonal vs Hilbert-Volterra,Short horizons,0.8182803682648477,0.18171963173515226,35.08697933245122,41,True
1994-05-01,D_H,Diagonal vs HAC,Medium horizons,0.7393161921947102,0.26068380780528977,42.32680182650243,41,True
1994-05-01,H_V,HAC vs Hilbert-Volterra,Medium horizons,0.9997166274039777,0.00028337259602229103,1.3640390726578513,41,True
1994-05-01,D_V,Diagonal vs Hilbert-Volterra,Medium horizons,0.7371531631494903,0.2628468368505097,42.510529923684636,41,True
1994-05-01,D_H,Diagonal vs HAC,Long horizons,0.7295466017796716,0.27045339822032843,43.151602460059046,41,True
1994-05-01,H_V,HAC vs Hilbert-Volterra,Long horizons,0.9997568709787007,0.00024312902129930425,1.2634696982089022,41,True
1994-05-01,D_V,Diagonal vs Hilbert-Volterra,Long horizons,0.7268883778323123,0.2731116221676877,43.37383387025793,41,True
1994-06-01,D_H,Diagonal vs HAC,Full soft,0.7036387976036789,0.29636120239632113,45.280320780445166,41,True
1994-06-01,H_V,HAC vs Hilbert-Volterra,Full soft,0.9996223356278298,0.00037766437217023885,1.5747234963503667,41,True
1994-06-01,D_V,Diagonal vs Hilbert-Volterra,Full soft,0.6999323418413239,0.3000676581586761,45.57842397065392,41,True
1994-06-01,D_H,Diagonal vs HAC,Macro,0.7376144237044691,0.26238557629553094,42.47140438380135,41,True
1994-06-01,H_V,HAC vs Hilbert-Volterra,Macro,0.999647225556623,0.0003527744433770019,1.521944992446219,41,True
1994-06-01,D_V,Diagonal vs Hilbert-Volterra,Macro,0.7344932459240533,0.2655067540759467,42.73558662224708,41,True
1994-06-01,D_H,Diagonal vs HAC,Financial,0.7367543537402512,0.2632456462597488,42.54433468536564,41,True
1994-06-01,H_V,HAC vs Hilbert-Volterra,Financial,0.9996683252221774,0.00033167477782258814,1.4757264389754412,41,True
1994-06-01,D_V,Diagonal vs Hilbert-Volterra,Financial,0.7326564008793255,0.2673435991206745,42.89044575433974,41,True
1994-06-01,D_H,Diagonal vs HAC,Short horizons,0.8250692628925472,0.17493073710745277,34.404485847849166,41,True
1994-06-01,H_V,HAC vs Hilbert-Volterra,Short horizons,0.9997307040212279,0.00026929597877212164,1.3297264608624164,41,True
1994-06-01,D_V,Diagonal vs Hilbert-Volterra,Short horizons,0.8217363665453454,0.17826363345465457,34.74100966632013,41,True
1994-06-01,D_H,Diagonal vs HAC,Medium horizons,0.7403697583119581,0.25963024168804194,42.237077165237764,41,True
1994-06-01,H_V,HAC vs Hilbert-Volterra,Medium horizons,0.999619528778569,0.0003804712214310335,1.5805648053902994,41,True
1994-06-01,D_V,Diagonal vs Hilbert-Volterra,Medium horizons,0.7373425884542366,0.2626574115457634,42.49446581547256,41,True
1994-06-01,D_H,Diagonal vs HAC,Long horizons,0.7244028940624242,0.2755971059375758,43.58080169863237,41,True
1994-06-01,H_V,HAC vs Hilbert-Volterra,Long horizons,0.9996940942279312,0.000305905772068793,1.4172371820966343,41,True
1994-06-01,D_V,Diagonal vs Hilbert-Volterra,Long horizons,0.7208755410798653,0.2791244589201347,43.87318588398257,41,True
1994-07-01,D_H,Diagonal vs HAC,Full soft,0.7021614443382453,0.29783855566175466,45.399324755969744,41,True
1994-07-01,H_V,HAC vs Hilbert-Volterra,Full soft,0.9996512605175589,0.0003487394824410739,1.5132156063878364,41,True
1994-07-01,D_V,Diagonal vs Hilbert-Volterra,Full soft,0.6985352059235717,0.30146479407642834,45.690398812720105,41,True
1994-07-01,D_H,Diagonal vs HAC,Macro,0.7335937881149205,0.2664062118850795,42.81147377968432,41,True
1994-07-01,H_V,HAC vs Hilbert-Volterra,Macro,0.9996761125989223,0.00032388740107769376,1.4582983357119583,41,True
1994-07-01,D_V,Diagonal vs Hilbert-Volterra,Macro,0.7304601955001105,0.26953980449988946,43.07501225110844,41,True
1994-07-01,D_H,Diagonal vs HAC,Financial,0.7387514978108152,0.26124850218918483,42.3748293340572,41,True
1994-07-01,H_V,HAC vs Hilbert-Volterra,Financial,0.9996958037421212,0.0003041962578788082,1.413271410877239,41,True
1994-07-01,D_V,Diagonal vs Hilbert-Volterra,Financial,0.7349271391182797,0.26507286088172033,42.698940185212194,41,True
1994-07-01,D_H,Diagonal vs HAC,Short horizons,0.8310671056337794,0.1689328943662206,33.79148790688959,41,True
1994-07-01,H_V,HAC vs Hilbert-Volterra,Short horizons,0.9997560766439985,0.0002439233560015408,1.2655320603192828,41,True
1994-07-01,D_V,Diagonal vs Hilbert-Volterra,Short horizons,0.8281585959176678,0.17184140408233217,34.0899566628755,41,True
1994-07-01,D_H,Diagonal vs HAC,Medium horizons,0.7439546835585156,0.2560453164414844,41.93060743426976,41,True
1994-07-01,H_V,HAC vs Hilbert-Volterra,Medium horizons,0.9996588760260023,0.00034112397399765904,1.4966012303723184,41,True
1994-07-01,D_V,Diagonal vs Hilbert-Volterra,Medium horizons,0.7409161757912252,0.25908382420877485,42.190481726320314,41,True
1994-07-01,D_H,Diagonal vs HAC,Long horizons,0.7222844628443271,0.2777155371556729,43.75658656552205,41,True
1994-07-01,H_V,HAC vs Hilbert-Volterra,Long horizons,0.9997132737619846,0.0002867262380154001,1.372087241605916,41,True
1994-07-01,D_V,Diagonal vs Hilbert-Volterra,Long horizons,0.7187473157669594,0.2812526842330406,44.04884687624382,41,True
1994-08-01,D_H,Diagonal vs HAC,Full soft,0.7046919937581053,0.2953080062418947,45.19533393746133,41,True
1994-08-01,H_V,HAC vs Hilbert-Volterra,Full soft,0.9996961292387512,0.0003038707612488256,1.4125150545701,41,True
1994-08-01,D_V,Diagonal vs Hilbert-Volterra,Full soft,0.7018161516445424,0.29818384835545764,45.42710367837723,41,True
1994-08-01,D_H,Diagonal vs HAC,Macro,0.7321623416761888,0.26783765832381123,42.932021587059744,41,True
1994-08-01,H_V,HAC vs Hilbert-Volterra,Macro,0.9997183092070276,0.00028169079297235555,1.3599851044201974,41,True
1994-08-01,D_V,Diagonal vs Hilbert-Volterra,Macro,0.7297034945001675,0.27029650549983253,43.13845728967427,41,True
1994-08-01,D_H,Diagonal vs HAC,Financial,0.7446408885088545,0.25535911149114554,41.87173675992821,41,True
1994-08-01,H_V,HAC vs Hilbert-Volterra,Financial,0.9997353096529691,0.0002646903470309159,1.318306100643842,41,True
1994-08-01,D_V,Diagonal vs Hilbert-Volterra,Financial,0.7415341417734698,0.25846585822653023,42.13773460288252,41,True
1994-08-01,D_H,Diagonal vs HAC,Short horizons,0.8364729916892524,0.16352700831074762,33.2304708718598,41,True
1994-08-01,H_V,HAC vs Hilbert-Volterra,Short horizons,0.9997879746969993,0.00021202530300068467,1.179883560969427,41,True
1994-08-01,D_V,Diagonal vs Hilbert-Volterra,Short horizons,0.8347421828767998,0.1652578171232002,33.410997948736245,41,True
1994-08-01,D_H,Diagonal vs HAC,Medium horizons,0.748948643458304,0.25105135654169597,41.50061196266646,41,True
1994-08-01,H_V,HAC vs Hilbert-Volterra,Medium horizons,0.9997016956909893,0.0002983043090106774,1.3995170386496778,41,True
1994-08-01,D_V,Diagonal vs Hilbert-Volterra,Medium horizons,0.7466140010737521,0.2533859989262479,41.702082666702495,41,True
1994-08-01,D_H,Diagonal vs HAC,Long horizons,0.723949543668781,0.27605045633121905,43.61846774043602,41,True
1994-08-01,H_V,HAC vs Hilbert-Volterra,Long horizons,0.999751640604261,0.0002483593957389729,1.2769882945500532,41,True
1994-08-01,D_V,Diagonal vs Hilbert-Volterra,Long horizons,0.7209211417641017,0.2790788582358983,43.86941593758448,41,True
1994-09-01,D_H,Diagonal vs HAC,Full soft,0.7077603186340629,0.29223968136593714,44.94702035968268,41,True
1994-09-01,H_V,HAC vs Hilbert-Volterra,Full soft,0.9997174745084403,0.0002825254915597153,1.3619986443808623,41,True
1994-09-01,D_V,Diagonal vs Hilbert-Volterra,Full soft,0.7052673068538841,0.29473269314611594,45.14885658799945,41,True
1994-09-01,D_H,Diagonal vs HAC,Macro,0.7309118698837893,0.2690881301162107,43.037106112617145,41,True
1994-09-01,H_V,HAC vs Hilbert-Volterra,Macro,0.9997374901281729,0.00026250987182707686,1.3128646393510288,41,True
1994-09-01,D_V,Diagonal vs Hilbert-Volterra,Macro,0.7287983565901219,0.27120164340987807,43.21424957950619,41,True
1994-09-01,D_H,Diagonal vs HAC,Financial,0.7509360139841598,0.24906398601584023,41.32847651599814,41,True
1994-09-01,H_V,HAC vs Hilbert-Volterra,Financial,0.9997564930786983,0.00024350692130170604,1.264451274111627,41,True
1994-09-01,D_V,Diagonal vs Hilbert-Volterra,Financial,0.7482968354405013,0.2517031645594987,41.55694087426165,41,True
1994-09-01,D_H,Diagonal vs HAC,Short horizons,0.838781342878754,0.16121865712124595,32.98834470168618,41,True
1994-09-01,H_V,HAC vs Hilbert-Volterra,Short horizons,0.9998001606717014,0.00019983932829858997,1.1454742837020504,41,True
1994-09-01,D_V,Diagonal vs Hilbert-Volterra,Short horizons,0.8378367103296379,0.1621632896703621,33.08761831521939,41,True
1994-09-01,D_H,Diagonal vs HAC,Medium horizons,0.7539450613466592,0.24605493865334083,41.06672325465631,41,True
1994-09-01,H_V,HAC vs Hilbert-Volterra,Medium horizons,0.9997310944402324,0.0002689055597675516,1.328762164868471,41,True
1994-09-01,D_V,Diagonal vs Hilbert-Volterra,Medium horizons,0.7519862180733241,0.2480137819266759,41.237275612725384,41,True
1994-09-01,D_H,Diagonal vs HAC,Long horizons,0.7258476907030451,0.2741523092969549,43.460588545462144,41,True
1994-09-01,H_V,HAC vs Hilbert-Volterra,Long horizons,0.9997679954835429,0.00023200451645710718,1.2342247378715514,41,True
1994-09-01,D_V,Diagonal vs Hilbert-Volterra,Long horizons,0.7230926311851643,0.2769073688148357,43.68959235319827,41,True
1994-10-01,D_H,Diagonal vs HAC,Full soft,0.7098441538056444,0.29015584619435564,44.77776333084764,41,True
1994-10-01,H_V,HAC vs Hilbert-Volterra,Full soft,0.9997410257923827,0.00025897420761733514,1.3039929990627526,41,True
1994-10-01,D_V,Diagonal vs Hilbert-Volterra,Full soft,0.7085650650531323,0.2914349349468677,44.88171531089766,41,True
1994-10-01,D_H,Diagonal vs HAC,Macro,0.7336394744185054,0.2663605255814946,42.80762184806887,41,True
1994-10-01,H_V,HAC vs Hilbert-Volterra,Macro,0.999762575351213,0.00023742464878695468,1.2485591606803743,41,True
1994-10-01,D_V,Diagonal vs Hilbert-Volterra,Macro,0.7329845806048515,0.2670154193951485,42.862810972694945,41,True
1994-10-01,D_H,Diagonal vs HAC,Financial,0.7516907855592182,0.2483092144407818,41.26294802661485,41,True
1994-10-01,H_V,HAC vs Hilbert-Volterra,Financial,0.9997694637433785,0.00023053625662150523,1.2303129418692549,41,True
1994-10-01,D_V,Diagonal vs Hilbert-Volterra,Financial,0.7499380876784346,0.2500619123215654,41.414984860468266,41,True
1994-10-01,D_H,Diagonal vs HAC,Short horizons,0.8387573441179583,0.16124265588204167,32.99087006583811,41,True
1994-10-01,H_V,HAC vs Hilbert-Volterra,Short horizons,0.9998150669389089,0.0001849330610911304,1.1019238996644343,41,True
1994-10-01,D_V,Diagonal vs Hilbert-Volterra,Short horizons,0.8389492569933317,0.16105074300666833,32.97067047772804,41,True
1994-10-01,D_H,Diagonal vs HAC,Medium horizons,0.758603530864615,0.24139646913538504,40.65875755911648,41,True
1994-10-01,H_V,HAC vs Hilbert-Volterra,Medium horizons,0.9997680749886992,0.00023192501130075982,1.234013234590395,41,True
1994-10-01,D_V,Diagonal vs Hilbert-Volterra,Medium horizons,0.757665637453332,0.24233436254666796,40.74116441819455,41,True
1994-10-01,D_H,Diagonal vs HAC,Long horizons,0.7268691432281927,0.27313085677180726,43.37543858271273,41,True
1994-10-01,H_V,HAC vs Hilbert-Volterra,Long horizons,0.9997786900329838,0.0002213099670161922,1.2054414662081396,41,True
1994-10-01,D_V,Diagonal vs Hilbert-Volterra,Long horizons,0.7250054071193885,0.27499459288061145,43.53070235697593,41,True
1994-11-01,D_H,Diagonal vs HAC,Full soft,0.7099497685268211,0.2900502314731789,44.76917149478934,41,True
1994-11-01,H_V,HAC vs Hilbert-Volterra,Full soft,0.99975354276716,0.00024645723284000276,1.2720885226584089,41,True
1994-11-01,D_V,Diagonal vs Hilbert-Volterra,Full soft,0.7088685868886715,0.2911314131113285,44.85706514544266,41,True
1994-11-01,D_H,Diagonal vs HAC,Macro,0.7344316630165734,0.26556833698342663,42.74078583276282,41,True
1994-11-01,H_V,HAC vs Hilbert-Volterra,Macro,0.9997739526543404,0.00022604734565956353,1.2182755193847536,41,True
1994-11-01,D_V,Diagonal vs Hilbert-Volterra,Macro,0.7339373033002303,0.2660626966997697,42.78250426097137,41,True
1994-11-01,D_H,Diagonal vs HAC,Financial,0.7497203802979688,0.25027961970203116,41.433837826325984,41,True
1994-11-01,H_V,HAC vs Hilbert-Volterra,Financial,0.9997803339442685,0.00021966605573153775,1.200955890244317,41,True
1994-11-01,D_V,Diagonal vs Hilbert-Volterra,Financial,0.748308721217231,0.251691278782769,41.555914270938715,41,True
