date,pair_key,pair_label,route_left,route_right,commutator_hs_norm,denom_hs,commutator_index,anisotropy_left,anisotropy_right,min_pair_anisotropy,interpretable,valid
2009-10-01,D_V,Diagonal vs Hilbert-Volterra,D,V,294.1268214597566,2247.0024115262536,0.13089742136056454,3.14600290498501,5.714214971392597,3.14600290498501,True,True
2009-11-01,D_H,Diagonal vs HAC,D,H,337.717144072786,2333.831727578528,0.1447050102550389,3.3292139519204786,5.6084130236842515,3.3292139519204786,True,True
2009-11-01,H_V,HAC vs Hilbert-Volterra,H,V,35.92521604974867,4012.063005374015,0.008954300069971017,5.6084130236842515,5.723213021589084,5.6084130236842515,True,True
2009-11-01,D_V,Diagonal vs Hilbert-Volterra,D,V,347.58238246353454,2381.60350834874,0.14594468862893437,3.3292139519204786,5.723213021589084,3.3292139519204786,True,True
2009-12-01,D_H,Diagonal vs HAC,D,H,404.963544755797,2476.62067260948,0.16351456209444823,3.546389961724876,5.587083476814999,3.546389961724876,True,True
2009-12-01,H_V,HAC vs Hilbert-Volterra,H,V,38.409949124183626,3979.7635765463774,0.009651314301819813,5.587083476814999,5.698811188162872,5.587083476814999,True,True
2009-12-01,D_V,Diagonal vs Hilbert-Volterra,D,V,419.84230223948515,2526.1468987300946,0.16619868878193178,3.546389961724876,5.698811188162872,3.546389961724876,True,True
2010-01-01,D_H,Diagonal vs HAC,D,H,369.0529965729995,2599.5548468117995,0.14196776691425503,3.7567612276285853,5.536018685654727,3.7567612276285853,True,True
2010-01-01,H_V,HAC vs Hilbert-Volterra,H,V,41.409900873463435,3900.573750179526,0.010616361470298446,5.536018685654727,5.636935973154001,5.536018685654727,True,True
2010-01-01,D_V,Diagonal vs Hilbert-Volterra,D,V,380.39606939278104,2646.942696951401,0.14371148639934658,3.7567612276285853,5.636935973154001,3.7567612276285853,True,True
2010-02-01,D_H,Diagonal vs HAC,D,H,377.9130906957548,2715.702086786609,0.1391585227755691,3.942089415690376,5.511474604817326,3.942089415690376,True,True
2010-02-01,H_V,HAC vs Hilbert-Volterra,H,V,39.307774321953595,3859.1394163948976,0.010185632101022626,5.511474604817326,5.601893050443149,5.511474604817326,True,True
2010-02-01,D_V,Diagonal vs Hilbert-Volterra,D,V,389.08644563801886,2760.2545122401207,0.14096035126929315,3.942089415690376,5.601893050443149,3.942089415690376,True,True
2010-03-01,D_H,Diagonal vs HAC,D,H,448.48192811490287,2807.639191415682,0.1597363113772347,4.0404896735033375,5.559291546554755,4.0404896735033375,True,True
2010-03-01,H_V,HAC vs Hilbert-Volterra,H,V,42.074077291672005,3937.6027142144526,0.010685201211332906,5.559291546554755,5.666626664062226,5.559291546554755,True,True
2010-03-01,D_V,Diagonal vs Hilbert-Volterra,D,V,461.8958481830712,2861.8472285379553,0.16139780054543373,4.0404896735033375,5.666626664062226,4.0404896735033375,True,True
2010-04-01,D_H,Diagonal vs HAC,D,H,449.6322430069178,2644.42292237326,0.1700303832653937,3.7396958071239954,5.657268497786082,3.7396958071239954,True,True
2010-04-01,H_V,HAC vs Hilbert-Volterra,H,V,59.000983607601846,4096.065631926559,0.014404306207332693,5.657268497786082,5.792583077321514,5.657268497786082,True,True
2010-04-01,D_V,Diagonal vs Hilbert-Volterra,D,V,474.7251528467051,2707.6741143566055,0.17532580834954312,3.7396958071239954,5.792583077321514,3.7396958071239954,True,True
2010-05-01,D_H,Diagonal vs HAC,D,H,380.8713192671167,2658.9960222936843,0.14323876984914485,3.693535894527201,5.759536292321022,3.693535894527201,True,True
2010-05-01,H_V,HAC vs Hilbert-Volterra,H,V,57.14257086689918,4245.244747520844,0.013460371372055649,5.759536292321022,5.896948970422137,5.759536292321022,True,True
2010-05-01,D_V,Diagonal vs Hilbert-Volterra,D,V,399.43420162476264,2722.435116335115,0.1467194568671567,3.693535894527201,5.896948970422137,3.693535894527201,True,True
2010-06-01,D_H,Diagonal vs HAC,D,H,374.7318370952876,2847.993789717825,0.13157747690609095,3.908326338303787,5.8298901830563015,3.908326338303787,True,True
2010-06-01,H_V,HAC vs Hilbert-Volterra,H,V,59.35128097689349,4342.117182493404,0.013668742339839801,5.8298901830563015,5.958724702844877,5.8298901830563015,True,True
2010-06-01,D_V,Diagonal vs Hilbert-Volterra,D,V,390.44772090490454,2910.9314953585827,0.13413153883128648,3.908326338303787,5.958724702844877,3.908326338303787,True,True
2010-07-01,D_H,Diagonal vs HAC,D,H,352.9629378873582,3021.3054822739314,0.11682464416729782,4.143931786980856,5.833029815663458,4.143931786980856,True,True
2010-07-01,H_V,HAC vs Hilbert-Volterra,H,V,57.116187908025196,4336.643115541387,0.013170599098490679,5.833029815663458,5.9480093491765285,5.833029815663458,True,True
2010-07-01,D_V,Diagonal vs Hilbert-Volterra,D,V,369.54064194095304,3080.860860170251,0.11994720265313505,4.143931786980856,5.9480093491765285,4.143931786980856,True,True
2010-08-01,D_H,Diagonal vs HAC,D,H,415.098067727218,3346.848429039352,0.12402655110568118,4.552193816358841,5.882032985344655,4.552193816358841,True,True
2010-08-01,H_V,HAC vs Hilbert-Volterra,H,V,66.97853466314268,4395.16057720695,0.015239155313343843,5.882032985344655,5.978048670464719,5.882032985344655,True,True
2010-08-01,D_V,Diagonal vs Hilbert-Volterra,D,V,424.83497537431026,3401.4808912693125,0.12489706364799741,4.552193816358841,5.978048670464719,4.552193816358841,True,True
2010-09-01,D_H,Diagonal vs HAC,D,H,607.0702188672348,3651.6988210136615,0.16624323325183768,4.885320119816846,5.980177571665521,4.885320119816846,True,True
2010-09-01,H_V,HAC vs Hilbert-Volterra,H,V,43.51294994932204,4543.584285898779,0.00957678942687747,5.980177571665521,6.078503407853175,5.980177571665521,True,True
2010-09-01,D_V,Diagonal vs Hilbert-Volterra,D,V,625.5928139638642,3711.739904372602,0.16854435657705616,4.885320119816846,6.078503407853175,4.885320119816846,True,True
2010-10-01,D_H,Diagonal vs HAC,D,H,612.1758733920569,3439.126375027406,0.17800330858361627,4.564098437533508,6.028444787397507,4.564098437533508,True,True
2010-10-01,H_V,HAC vs Hilbert-Volterra,H,V,65.26088221339073,4631.848428143607,0.014089597970619813,6.028444787397507,6.146971605140217,6.028444787397507,True,True
2010-10-01,D_V,Diagonal vs Hilbert-Volterra,D,V,645.5545835000019,3506.743931366177,0.1840894562405368,4.564098437533508,6.146971605140217,4.564098437533508,True,True
2010-11-01,D_H,Diagonal vs HAC,D,H,560.9041598058801,3417.8799069452834,0.16410879699608463,4.533694849913885,6.031379684578571,4.533694849913885,True,True
2010-11-01,H_V,HAC vs Hilbert-Volterra,H,V,55.01599811293292,4630.522304188471,0.011881164693488034,6.031379684578571,6.142221404634838,6.031379684578571,True,True
2010-11-01,D_V,Diagonal vs Hilbert-Volterra,D,V,586.4990064355073,3480.6920175474756,0.16850068994290376,4.533694849913885,6.142221404634838,4.533694849913885,True,True
2010-12-01,D_H,Diagonal vs HAC,D,H,539.5352281330506,3334.4530100751263,0.161806217242478,4.438021233061681,6.011009044108303,4.438021233061681,True,True
2010-12-01,H_V,HAC vs Hilbert-Volterra,H,V,55.310752845630326,4597.494452731766,0.012030629599295213,6.011009044108303,6.119077983242345,6.011009044108303,True,True
2010-12-01,D_V,Diagonal vs Hilbert-Volterra,D,V,556.707115340396,3394.401480747339,0.16400744534728012,4.438021233061681,6.119077983242345,4.438021233061681,True,True
2011-01-01,D_H,Diagonal vs HAC,D,H,691.1978623586567,3516.3396275216237,0.19656743533781598,4.682675974089684,6.007708656776426,4.682675974089684,True,True
2011-01-01,H_V,HAC vs Hilbert-Volterra,H,V,51.12529061918505,4580.705616614514,0.011161007691424293,6.007708656776426,6.100082019215179,6.007708656776426,True,True
2011-01-01,D_V,Diagonal vs Hilbert-Volterra,D,V,700.9618762879975,3570.406183246563,0.19632552721231686,4.682675974089684,6.100082019215179,4.682675974089684,True,True
2011-02-01,D_H,Diagonal vs HAC,D,H,705.8703874970272,3209.295626164821,0.21994557987808616,4.228706788369438,6.071755946461411,4.228706788369438,True,True
2011-02-01,H_V,HAC vs Hilbert-Volterra,H,V,55.309671764703566,4692.974714063158,0.011785631744181438,6.071755946461411,6.183666555742161,6.071755946461411,True,True
2011-02-01,D_V,Diagonal vs Hilbert-Volterra,D,V,733.6205131423709,3268.447250843587,0.22445536269646796,4.228706788369438,6.183666555742161,4.228706788369438,True,True
2011-03-01,D_H,Diagonal vs HAC,D,H,638.7641408749278,3023.2167143248384,0.2112862560756185,3.9389867593395,6.140403556087852,3.9389867593395,True,True
2011-03-01,H_V,HAC vs Hilbert-Volterra,H,V,58.48741904724972,4813.428070087662,0.012150886685252691,6.140403556087852,6.2714754603169895,6.140403556087852,True,True
2011-03-01,D_V,Diagonal vs Hilbert-Volterra,D,V,662.4562967319744,3087.74973206942,0.21454339056423266,3.9389867593395,6.2714754603169895,3.9389867593395,True,True
2011-04-01,D_H,Diagonal vs HAC,D,H,477.7404351414573,3002.5500119420203,0.15911156624913614,3.8635757046442376,6.217459701084703,3.8635757046442376,True,True
2011-04-01,H_V,HAC vs Hilbert-Volterra,H,V,42.90065013134096,4935.063982762339,0.008693028151446148,6.217459701084703,6.350266682929639,6.217459701084703,True,True
2011-04-01,D_V,Diagonal vs Hilbert-Volterra,D,V,491.79984636673396,3066.685466628591,0.16036853199275175,3.8635757046442376,6.350266682929639,3.8635757046442376,True,True
2011-05-01,D_H,Diagonal vs HAC,D,H,373.2426541189774,2905.5748305169586,0.12845742267548835,3.72505815980628,6.240381812939747,3.72505815980628,True,True
2011-05-01,H_V,HAC vs Hilbert-Volterra,H,V,49.69418924854231,4977.929219311584,0.009982903946435522,6.240381812939747,6.381895817164532,6.240381812939747,True,True
2011-05-01,D_V,Diagonal vs Hilbert-Volterra,D,V,380.1746809903601,2971.4649540969945,0.12794183571513543,3.72505815980628,6.381895817164532,3.72505815980628,True,True
2011-06-01,D_H,Diagonal vs HAC,D,H,345.46647607775293,2952.685076706543,0.11700078643777682,3.8487989717222293,6.137677383014107,3.8487989717222293,True,True
2011-06-01,H_V,HAC vs Hilbert-Volterra,H,V,45.52752948156979,4813.4193424699515,0.009458458996054946,6.137677383014107,6.2742496861298225,6.137677383014107,True,True
2011-06-01,D_V,Diagonal vs Hilbert-Volterra,D,V,346.1231697225509,3018.3866403659845,0.11467158153091445,3.8487989717222293,6.2742496861298225,3.8487989717222293,True,True
2011-07-01,D_H,Diagonal vs HAC,D,H,433.44512147326896,3100.1167610432612,0.13981574078758396,4.15953310923391,5.962736545301534,4.15953310923391,True,True
2011-07-01,H_V,HAC vs Hilbert-Volterra,H,V,48.48172148192648,4534.836672147236,0.010690952064425836,5.962736545301534,6.084546078973095,5.962736545301534,True,True
2011-07-01,D_V,Diagonal vs Hilbert-Volterra,D,V,426.2546568512274,3163.447376796799,0.13474371661046522,4.15953310923391,6.084546078973095,4.15953310923391,True,True
2011-08-01,D_H,Diagonal vs HAC,D,H,668.4910089275262,3319.9073863813546,0.20135833055757937,4.57761888959384,5.802277446188678,4.57761888959384,True,True
2011-08-01,H_V,HAC vs Hilbert-Volterra,H,V,52.56926339020049,4282.658463267339,0.012274913781028941,5.802277446188678,5.90509794325918,5.802277446188678,True,True
2011-08-01,D_V,Diagonal vs Hilbert-Volterra,D,V,660.870167093443,3378.738514479165,0.19559671879352777,4.57761888959384,5.90509794325918,4.57761888959384,True,True
2011-09-01,D_H,Diagonal vs HAC,D,H,1146.9059055311802,3633.742637563395,0.3156266196937485,5.066651857163713,5.7377980232585575,5.066651857163713,True,True
2011-09-01,H_V,HAC vs Hilbert-Volterra,H,V,55.81696478458761,4174.329388469501,0.013371480683524268,5.7377980232585575,5.82041048528525,5.7377980232585575,True,True
2011-09-01,D_V,Diagonal vs Hilbert-Volterra,D,V,1167.0318322618118,3686.0610399267457,0.31660675708316666,5.066651857163713,5.82041048528525,5.066651857163713,True,True
2011-10-01,D_H,Diagonal vs HAC,D,H,1022.5232888796352,3392.8722272788727,0.3013739452545527,4.705244672024798,5.768958950323922,4.705244672024798,True,True
2011-10-01,H_V,HAC vs Hilbert-Volterra,H,V,50.95298062761205,4236.030979772921,0.012028472140764057,5.768958950323922,5.874539582675027,5.768958950323922,True,True
2011-10-01,D_V,Diagonal vs Hilbert-Volterra,D,V,1055.252466581128,3454.966896061789,0.30543055789737894,4.705244672024798,5.874539582675027,4.705244672024798,True,True
2011-11-01,D_H,Diagonal vs HAC,D,H,881.3817094479512,3072.766511321058,0.2868365384094945,4.228456504506648,5.81379680477535,4.228456504506648,True,True
2011-11-01,H_V,HAC vs Hilbert-Volterra,H,V,61.42747167587124,4320.38095521184,0.014218068339961767,5.81379680477535,5.945307879627356,5.81379680477535,True,True
2011-11-01,D_V,Diagonal vs Hilbert-Volterra,D,V,908.2771161175776,3142.2740707082658,0.28905088979487165,4.228456504506648,5.945307879627356,4.228456504506648,True,True
2011-12-01,D_H,Diagonal vs HAC,D,H,683.021368909891,2837.8565551851293,0.2406821330211081,3.902785317754931,5.81738668344637,3.902785317754931,True,True
2011-12-01,H_V,HAC vs Hilbert-Volterra,H,V,56.31941627173979,4327.468258564286,0.013014403088984125,5.81738668344637,5.951385933061516,5.81738668344637,True,True
2011-12-01,D_V,Diagonal vs Hilbert-Volterra,D,V,702.2795283831355,2903.2245063980527,0.2418963903189263,3.902785317754931,5.951385933061516,3.902785317754931,True,True
2012-01-01,D_H,Diagonal vs HAC,D,H,557.4393031700691,2735.2516334131324,0.20379817942910028,3.7915110487195114,5.771611840176517,3.7915110487195114,True,True
2012-01-01,H_V,HAC vs Hilbert-Volterra,H,V,52.1091065006066,4246.206047514293,0.012271921314584112,5.771611840176517,5.885943709025609,5.771611840176517,True,True
2012-01-01,D_V,Diagonal vs Hilbert-Volterra,D,V,571.3091711412271,2789.435185543882,0.20481177483599916,3.7915110487195114,5.885943709025609,3.7915110487195114,True,True
2012-02-01,D_H,Diagonal vs HAC,D,H,503.96481091830657,2839.521126567303,0.1774823248198719,3.9924366737253956,5.6900911506449665,3.9924366737253956,True,True
2012-02-01,H_V,HAC vs Hilbert-Volterra,H,V,58.8237717988746,4113.186111043933,0.014301266757886876,5.6900911506449665,5.783241026786038,5.6900911506449665,True,True
2012-02-01,D_V,Diagonal vs Hilbert-Volterra,D,V,517.099988084985,2886.0056264174887,0.17917497573519334,3.9924366737253956,5.783241026786038,3.9924366737253956,True,True
2012-03-01,D_H,Diagonal vs HAC,D,H,474.27030262505764,3088.937987414452,0.15353830493115153,4.320113845347807,5.720396779434699,4.320113845347807,True,True
2012-03-01,H_V,HAC vs Hilbert-Volterra,H,V,53.977248578583236,4146.75262683413,0.013016751524865514,5.720396779434699,5.799547776423157,5.720396779434699,True,True
2012-03-01,D_V,Diagonal vs Hilbert-Volterra,D,V,493.1346661116588,3131.678470420517,0.15746656969080272,4.320113845347807,5.799547776423157,4.320113845347807,True,True
2012-04-01,D_H,Diagonal vs HAC,D,H,385.1888462357518,3180.15886500126,0.121122517014759,4.358305661615258,5.8377203380494755,4.358305661615258,True,True
2012-04-01,H_V,HAC vs Hilbert-Volterra,H,V,49.55935548939603,4325.750352809828,0.011456822850908243,5.8377203380494755,5.9283020294578295,5.8377203380494755,True,True
2012-04-01,D_V,Diagonal vs Hilbert-Volterra,D,V,393.2372898806699,3229.5041834231656,0.12176398219241556,4.358305661615258,5.9283020294578295,4.358305661615258,True,True
2012-05-01,D_H,Diagonal vs HAC,D,H,320.6777911041839,3110.8692628349436,0.10308301764245449,4.149655513150359,5.997660386091759,4.149655513150359,True,True
2012-05-01,H_V,HAC vs Hilbert-Volterra,H,V,61.06947660560403,4585.725692222839,0.013317298221560615,5.997660386091759,6.116998270504754,5.997660386091759,True,True
2012-05-01,D_V,Diagonal vs Hilbert-Volterra,D,V,327.9748513499343,3172.7674919132405,0.1033718519197759,4.149655513150359,6.116998270504754,4.149655513150359,True,True
2012-06-01,D_H,Diagonal vs HAC,D,H,418.78268865609095,3232.2688985104933,0.12956307219646113,4.18616844689029,6.177360389710387,4.18616844689029,True,True
2012-06-01,H_V,HAC vs Hilbert-Volterra,H,V,41.309479157337584,4855.799093520821,0.008507246358783162,6.177360389710387,6.288831031076218,6.177360389710387,True,True
2012-06-01,D_V,Diagonal vs Hilbert-Volterra,D,V,429.74006255395614,3290.5952813752438,0.13059645012751436,4.18616844689029,6.288831031076218,4.18616844689029,True,True
2012-07-01,D_H,Diagonal vs HAC,D,H,424.14430018002867,2964.368307942232,0.1430808375071503,3.7732838542118503,6.28528304198395,3.7732838542118503,True,True
2012-07-01,H_V,HAC vs Hilbert-Volterra,H,V,54.963314035032184,5037.901849376378,0.010909961265290605,6.28528304198395,6.412642334768326,6.28528304198395,True,True
2012-07-01,D_V,Diagonal vs Hilbert-Volterra,D,V,443.2011938666294,3024.435587129196,0.14654013322443327,3.7732838542118503,6.412642334768326,3.7732838542118503,True,True
2012-08-01,D_H,Diagonal vs HAC,D,H,374.94364489713917,2724.099379910126,0.13763948836165785,3.446889009193517,6.322776109284515,3.446889009193517,True,True
2012-08-01,H_V,HAC vs Hilbert-Volterra,H,V,45.28472211046367,5088.628791956859,0.008899199364284772,6.322776109284515,6.438802777981051,6.322776109284515,True,True
2012-08-01,D_V,Diagonal vs Hilbert-Volterra,D,V,386.9830556902831,2774.088209308205,0.13949918909997022,3.446889009193517,6.438802777981051,3.446889009193517,True,True
2012-09-01,D_H,Diagonal vs HAC,D,H,354.0031491150991,2498.164226633233,0.14170531518345691,3.180821362942936,6.283387750177461,3.180821362942936,True,True
2012-09-01,H_V,HAC vs Hilbert-Volterra,H,V,39.286749842199754,5020.37096412769,0.007825467504875108,6.283387750177461,6.392255177761879,6.283387750177461,True,True
2012-09-01,D_V,Diagonal vs Hilbert-Volterra,D,V,362.6809170678717,2541.447997084817,0.14270640889913427,3.180821362942936,6.392255177761879,3.180821362942936,True,True
2012-10-01,D_H,Diagonal vs HAC,D,H,420.94371558034453,2391.264681767352,0.17603392831831172,3.052700535661774,6.266940943101241,3.052700535661774,True,True
2012-10-01,H_V,HAC vs Hilbert-Volterra,H,V,33.0940933214266,4988.421656434173,0.006634181230197557,6.266940943101241,6.368244209356392,6.266940943101241,True,True
2012-10-01,D_V,Diagonal vs Hilbert-Volterra,D,V,430.47143050288764,2429.9187755178737,0.17715465835319696,3.052700535661774,6.368244209356392,3.052700535661774,True,True
2012-11-01,D_H,Diagonal vs HAC,D,H,382.30532526015463,2287.223213683482,0.16714823589275624,2.901032122860626,6.3076584356733125,2.901032122860626,True,True
2012-11-01,H_V,HAC vs Hilbert-Volterra,H,V,35.28421583181148,5061.790870654032,0.006970698065851231,6.3076584356733125,6.420194507960303,6.3076584356733125,True,True
2012-11-01,D_V,Diagonal vs Hilbert-Volterra,D,V,391.17100107825075,2328.0299757389307,0.16802661699151478,2.901032122860626,6.420194507960303,2.901032122860626,True,True
2012-12-01,D_H,Diagonal vs HAC,D,H,354.1244109597888,2278.1232784437498,0.15544567509169266,2.8878761907677664,6.3111834926069665,2.8878761907677664,True,True
2012-12-01,H_V,HAC vs Hilbert-Volterra,H,V,28.7347582455485,5062.011877315037,0.00567654895760336,6.3111834926069665,6.41688872424324,6.3111834926069665,True,True
2012-12-01,D_V,Diagonal vs Hilbert-Volterra,D,V,361.18758042591105,2316.2792834348847,0.15593438278750843,2.8878761907677664,6.41688872424324,2.8878761907677664,True,True
2013-01-01,D_H,Diagonal vs HAC,D,H,300.68848089679443,2337.649912420902,0.12862853385321385,3.0039088008992767,6.225939322443124,3.0039088008992767,True,True
2013-01-01,H_V,HAC vs Hilbert-Volterra,H,V,26.389010575134918,4928.930620992561,0.005353901810413563,6.225939322443124,6.3337362847836065,6.225939322443124,True,True
2013-01-01,D_V,Diagonal vs Hilbert-Volterra,D,V,305.45815576582385,2378.1243768388413,0.12844498746186642,3.0039088008992767,6.3337362847836065,3.0039088008992767,True,True
2013-02-01,D_H,Diagonal vs HAC,D,H,274.66085201665186,2274.7145045737107,0.12074519745858141,2.9851234107284603,6.096446430141134,2.9851234107284603,True,True
2013-02-01,H_V,HAC vs Hilbert-Volterra,H,V,30.537807375850786,4721.60092594508,0.006467680741090652,6.096446430141134,6.19618920608114,6.096446430141134,True,True
2013-02-01,D_V,Diagonal vs Hilbert-Volterra,D,V,279.8805462854706,2311.930666768697,0.12105922997969902,2.9851234107284603,6.19618920608114,2.9851234107284603,True,True
2013-03-01,D_H,Diagonal vs HAC,D,H,263.3711132517796,2297.7055824383365,0.1146235249915217,3.126567756804636,5.879476922460123,3.126567756804636,True,True
2013-03-01,H_V,HAC vs Hilbert-Volterra,H,V,31.207749504335833,4395.041204693953,0.0071006727925566684,5.879476922460123,5.980485152428224,5.879476922460123,True,True
2013-03-01,D_V,Diagonal vs Hilbert-Volterra,D,V,267.71970834839095,2337.1797018082634,0.1145481916265393,3.126567756804636,5.980485152428224,3.126567756804636,True,True
2013-04-01,D_H,Diagonal vs HAC,D,H,304.49407763965297,2394.7435068621194,0.12715101920816468,3.3889351162015764,5.65337645556471,3.3889351162015764,True,True
2013-04-01,H_V,HAC vs Hilbert-Volterra,H,V,33.47411897349168,4062.1633307867583,0.0082404660393132,5.65337645556471,5.7485939183056844,5.65337645556471,True,True
2013-04-01,D_V,Diagonal vs Hilbert-Volterra,D,V,306.6773131370127,2435.077173376471,0.12594151696300238,3.3889351162015764,5.7485939183056844,3.3889351162015764,True,True
2013-05-01,D_H,Diagonal vs HAC,D,H,443.55843989641966,2580.913821134812,0.1718610037515277,3.7565912878922902,5.496569350624225,3.7565912878922902,True,True
2013-05-01,H_V,HAC vs Hilbert-Volterra,H,V,36.340562914347245,3834.5061504706737,0.009477247261654947,5.496569350624225,5.581229516564752,5.496569350624225,True,True
2013-05-01,D_V,Diagonal vs Hilbert-Volterra,D,V,448.2961140411042,2620.665997162694,0.1710619035491204,3.7565912878922902,5.581229516564752,3.7565912878922902,True,True
2013-06-01,D_H,Diagonal vs HAC,D,H,568.6444490619806,2782.2563288788833,0.20438248020487645,4.09815162117676,5.431518615598026,4.09815162117676,True,True
2013-06-01,H_V,HAC vs Hilbert-Volterra,H,V,39.36401490008934,3742.2261557570955,0.01051887653543631,5.431518615598026,5.512148549305584,5.431518615598026,True,True
2013-06-01,D_V,Diagonal vs Hilbert-Volterra,D,V,581.8261323896922,2823.5584322557743,0.20606130397126737,4.09815162117676,5.512148549305584,4.09815162117676,True,True
2013-07-01,D_H,Diagonal vs HAC,D,H,843.5639196120759,3120.7994538996277,0.270303789805523,4.545824195288196,5.492440754029647,4.545824195288196,True,True
2013-07-01,H_V,HAC vs Hilbert-Volterra,H,V,48.46263988054146,3821.6034410087454,0.012681232008664228,5.492440754029647,5.566630487975251,5.492440754029647,True,True
2013-07-01,D_V,Diagonal vs Hilbert-Volterra,D,V,869.3532027888198,3162.953988022282,0.27485483699129154,4.545824195288196,5.566630487975251,4.545824195288196,True,True
2013-08-01,D_H,Diagonal vs HAC,D,H,751.4086468497694,3286.750434314416,0.22861749374241916,4.6860559447689525,5.611402423153738,4.6860559447689525,True,True
2013-08-01,H_V,HAC vs Hilbert-Volterra,H,V,52.72454713825447,4002.209853645967,0.013173858709638381,5.611402423153738,5.706116010844183,5.611402423153738,True,True
2013-08-01,D_V,Diagonal vs Hilbert-Volterra,D,V,780.7814843416991,3342.226748790199,0.23361116495890713,4.6860559447689525,5.706116010844183,4.6860559447689525,True,True
2013-09-01,D_H,Diagonal vs HAC,D,H,729.3487348032031,3671.9642835230834,0.19862631509678685,5.081656521329199,5.781030981433844,5.081656521329199,True,True
2013-09-01,H_V,HAC vs Hilbert-Volterra,H,V,58.868590997667816,4240.562023702208,0.013882261518314688,5.781030981433844,5.868542828301124,5.781030981433844,True,True
2013-09-01,D_V,Diagonal vs Hilbert-Volterra,D,V,731.1481813592328,3727.5495895201975,0.19614713736198602,5.081656521329199,5.868542828301124,5.081656521329199,True,True
2013-10-01,D_H,Diagonal vs HAC,D,H,720.7050083427537,3291.2364699695395,0.21897697564995194,4.424771330013972,5.950869284951038,4.424771330013972,True,True
2013-10-01,H_V,HAC vs Hilbert-Volterra,H,V,52.980156624387796,4517.474992715762,0.01172782510358465,5.950869284951038,6.073338702402255,5.950869284951038,True,True
2013-10-01,D_V,Diagonal vs Hilbert-Volterra,D,V,749.1359976170212,3358.9704083019938,0.2230254829770054,4.424771330013972,6.073338702402255,4.424771330013972,True,True
2013-11-01,D_H,Diagonal vs HAC,D,H,663.1391290952398,3043.33667104237,0.21789870815314977,4.01684770872557,6.061453642282912,4.01684770872557,True,True
2013-11-01,H_V,HAC vs Hilbert-Volterra,H,V,59.70365154437848,4698.324061016953,0.012707435836483278,6.061453642282912,6.201237089185463,6.061453642282912,True,True
2013-11-01,D_V,Diagonal vs Hilbert-Volterra,D,V,689.2138737040432,3113.519190792371,0.2213616912149633,4.01684770872557,6.201237089185463,4.01684770872557,True,True
2013-12-01,D_H,Diagonal vs HAC,D,H,610.0763780675176,2909.295877696368,0.20969897999875725,3.816734440403916,6.09829042419115,3.816734440403916,True,True
2013-12-01,H_V,HAC vs Hilbert-Volterra,H,V,60.86472712791567,4753.07552285196,0.012805335584357676,6.09829042419115,6.235607448863012,6.09829042419115,True,True
2013-12-01,D_V,Diagonal vs Hilbert-Volterra,D,V,636.0115515646233,2974.805360850963,0.21379938329231998,3.816734440403916,6.235607448863012,3.816734440403916,True,True
2014-01-01,D_H,Diagonal vs HAC,D,H,540.508601469358,2991.568203242763,0.18067734537473162,3.9475780316150586,6.062899099094576,3.9475780316150586,True,True
2014-01-01,H_V,HAC vs Hilbert-Volterra,H,V,62.843210442988585,4691.821371357708,0.013394203544625394,6.062899099094576,6.19117790921738,6.062899099094576,True,True
2014-01-01,D_V,Diagonal vs Hilbert-Volterra,D,V,566.4011170551428,3054.8637988383593,0.18540961376756704,3.9475780316150586,6.19117790921738,3.9475780316150586,True,True
2014-02-01,D_H,Diagonal vs HAC,D,H,461.0813866174611,3221.784521007437,0.14311366375094603,4.284773907067953,6.015624722796172,4.284773907067953,True,True
2014-02-01,H_V,HAC vs Hilbert-Volterra,H,V,66.60038955305109,4601.2166800958685,0.014474517107867095,6.015624722796172,6.119333258661186,6.015624722796172,True,True
2014-02-01,D_V,Diagonal vs Hilbert-Volterra,D,V,482.83492805123285,3277.327639294068,0.14732580357917308,4.284773907067953,6.119333258661186,4.284773907067953,True,True
2014-03-01,D_H,Diagonal vs HAC,D,H,505.5005703447115,3483.2984961207403,0.14512123233414376,4.595172521875252,6.064584149899103,4.595172521875252,True,True
2014-03-01,H_V,HAC vs Hilbert-Volterra,H,V,53.084756037461844,4669.464619617678,0.011368488758740882,6.064584149899103,6.159964624286989,6.064584149899103,True,True
2014-03-01,D_V,Diagonal vs Hilbert-Volterra,D,V,508.63377131460544,3538.081916514063,0.14375974986349183,4.595172521875252,6.159964624286989,4.595172521875252,True,True
2014-04-01,D_H,Diagonal vs HAC,D,H,529.8600932026548,3213.636191432771,0.16487867998723943,4.1765901292138325,6.155835523094994,4.1765901292138325,True,True
2014-04-01,H_V,HAC vs Hilbert-Volterra,H,V,54.31147419197903,4833.122074515617,0.011237347899478042,6.155835523094994,6.281348835789552,6.155835523094994,True,True
2014-04-01,D_V,Diagonal vs Hilbert-Volterra,D,V,554.7561308732533,3279.16005454909,0.16917628955123892,4.1765901292138325,6.281348835789552,4.1765901292138325,True,True
2014-05-01,D_H,Diagonal vs HAC,D,H,495.10119240496425,2914.7692091275753,0.16985948350715352,3.7772147536281584,6.173687623609047,3.7772147536281584,True,True
2014-05-01,H_V,HAC vs Hilbert-Volterra,H,V,56.19864896865327,4881.9302280351185,0.011511563325080975,6.173687623609047,6.3264353231715615,6.173687623609047,True,True
