date,tau_soft,log_tau_soft,shape_rms_log_relative,weight_ess,weight_ess_normalized
1993-11-01,0.9180764792858236,-0.08547458106292495,2.1025588274691405,6.666127075552418,0.01856859909624629
1993-12-01,0.9224314784055139,-0.08074218397741775,2.050808172546665,7.405476225077142,0.020628067479323515
1994-01-01,0.9253280562287843,-0.07760694896259684,1.9726448351364005,8.336615839267346,0.023221771140020463
1994-02-01,0.9471069734211741,-0.05434323185756543,1.8768627097997488,9.401895731779632,0.026189124601057465
1994-03-01,0.9440510439036154,-0.057575042366674614,1.7719859843794628,10.523463574004152,0.029313269008368142
1994-04-01,0.9089703379193328,-0.09544281688896801,1.6499684312440104,11.366260252540668,0.03166089206835842
1994-05-01,0.8715722889869326,-0.13745646968586747,1.5676396300176754,11.943247187095556,0.03326809801419375
1994-06-01,0.8499690029286796,-0.1625553973054472,1.4930773425719748,12.256145596873377,0.034139681328338084
1994-07-01,0.835085603412982,-0.18022104032853753,1.4152857692307008,12.541331583473967,0.03493407126315867
1994-08-01,0.8322099145832975,-0.18367056880167118,1.3316204619463885,12.772615652446182,0.035578316580630015
1994-09-01,0.8401896393850743,-0.17412765145228892,1.2502639956927486,12.971794701881434,0.03613313287432153
1994-10-01,0.8644594902284811,-0.14565083414875846,1.1732404741257223,13.051519969700268,0.036355208829248656
1994-11-01,0.8869130572476612,-0.12000832036323751,1.1049126650393424,13.157219887825624,0.0366496375705449
1994-12-01,0.9133684928033137,-0.09061587323902251,1.0370301395338866,13.221717195029319,0.036829295807881114
1995-01-01,0.9166825841639842,-0.08699401259786349,0.9722737576515196,13.164445421689116,0.03666976440581927
1995-02-01,0.9410408094930188,-0.06076877211925803,0.9774932502341791,13.028807738439616,0.03629194356111312
1995-03-01,0.9806696683149314,-0.019519605669348968,1.0319319625846466,13.005639067912712,0.03622740687440864
1995-04-01,0.9986527951812871,-0.0013481131149903794,1.0766482689480459,13.060288037976667,0.036379632417762306
1995-05-01,1.0026959746661375,0.0026923470449577336,1.1209874641266104,13.121510686800322,0.03655016904401206
1995-06-01,1.0023903751420031,0.0023875227399796635,1.1735433964019153,13.249971597735914,0.03690799887948721
1995-07-01,0.9890384523955109,-0.011022068038884744,1.24498256060621,13.302507973354716,0.03705433975864822
1995-08-01,0.9516614054488323,-0.04954597400046286,1.301045572523478,13.225928834083893,0.036841027392991346
1995-09-01,0.8920832720131855,-0.1141957964844952,1.3153609945083948,13.145793943982198,0.036617810428919775
1995-10-01,0.8514681819583392,-0.16079314662589883,1.3388725026374024,13.094959497014521,0.036476210298090575
