date,date_month,lambda,q_full,q_5,exact_error,d_2,d_4,kappa5_2,kappa5_4,max_generalized_residual,solver_backend
2007-12-01,2007-12,0.29331662783900436,0.6954840049187557,0.06142890115828539,0.6340551037604704,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.30721129988617574,0.6863105039906344,0.06077545023229528,0.6255350537583392,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.3217641750250737,0.676981981084093,0.06010578614319455,0.6168761949408985,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.33700643292719284,0.6675029832544727,0.05942004173387937,0.6080829415205933,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.352970730273065,0.6578785017427419,0.058718391552347225,0.5991601101903946,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.3696912707195028,0.6481139715699322,0.05800105317456078,0.5901129183953715,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.3872038781812555,0.6382152687304402,0.057268288345575125,0.580946980384865,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.40554607358408296,0.6281887048743735,0.05652040391756638,0.5716683009568071,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.42475715525368984,0.6180410193879398,0.05575775256414335,0.5622832668237964,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.4448782831127585,0.6077793688022152,0.05498073325143123,0.5527986355507839,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.4659525668664682,0.5974113134843578,0.05418979144789565,0.5432215220364622,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.48802515836544313,0.5869448015912082,0.05338541905673392,0.5335593825344743,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.5111433483440168,0.5763881502929685,0.052568154056891137,0.5238199962360774,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.5353566677410724,0.565750024303944,0.051738579841351016,0.5140114444625931,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.5607169938205459,0.5550394117877423,0.05089732424428087,0.5041420875434615,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.5872786613189482,0.5442655977354007,0.05004505825184552,0.4942205394835552,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.6150985788580501,0.5334381349461863,0.049182494395004904,0.4842556405511814,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.6442363508721374,0.5225668127716843,0.04831038482632274,0.47425642794536155,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.6747544053110693,0.5116616238137575,0.04742951908668124,0.4642321047270762,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.7067181273927491,0.5007327287954157,0.04654072157175146,0.45419200722366426,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.7401959996915645,0.48979041985000477,0.045644848712039915,0.4441455711379648,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.775259748862946,0.47884508249789276,0.044742785884242006,0.43410229661365074,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.8119844993184013,0.467907156600427,0.04383544407540325,0.42407171252502374,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.8504489341802677,0.4569870965979385,0.04292375632494283,0.4140633402729957,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.890735463861044,0.4460953313515431,0.042008673972851684,0.4040866573786914,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.9329304026284686,0.4352422239171218,0.0410911627452712,0.3941510611718506,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,0.9771241535346497,0.42443803158390353,0.04017219871111862,0.38426583287278493,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,1.0234114021054528,0.41369286650939036,0.03925276414540004,0.37444010236399033,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,1.0718913192051276,0.403016657276913,0.03833384333629073,0.36468281394062224,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,1.1226677735108135,0.3924191116919476,0.03741641837393593,0.35500269331801165,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,1.175849554052157,0.38190968111863544,0.03650146495920882,0.34540821615942663,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,1.231550603292826,0.3714975266390024,0.035589948270352514,0.3359075783686499,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,1.289890261253308,0.3611914872945192,0.034682818924534786,0.32650866836998443,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,1.3509935211980264,0.3510000506433627,0.033781009069879755,0.31721904157348296,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,1.414991297434576,0.34093132583749913,0.03288542864154554,0.3080458971959536,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,1.4820207057988586,0.33099301939214115,0.03199696181293424,0.2989960575792069,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,1.552225357427048,0.3211924137868007,0.031116463670211453,0.29007595011658927,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,1.625755666443795,0.3115363490027382,0.03024475713503891,0.28129159186769925,0,0,,,0.0,scipy.linalg.eigh subset_by_value
