region,year,weight_sum,effective_obs,ridge_rho_effective,smoother_status,leave_out,state_index,solver_backend,max_generalized_residual,max_interval_residual,d_2,kappa5_2,max_distance5_2,median_distance5_2,d_4,kappa5_4,max_distance5_4,median_distance5_4
New England,1994,488.7910067981702,691.2527401605128,0.08,smoothed,none,103,scipy.linalg.eigh subset_by_value,1.0023418807278375e-13,1.0023418807278375e-13,16,0.014748149097222099,0.999796949223214,0.9985203332937695,6,0.001606748950555619,0.9996560455122202,0.9994345776952922
New England,1995,488.7855696558215,691.2373626421404,0.08,smoothed,none,104,scipy.linalg.eigh subset_by_value,7.799669964789867e-14,7.799669964789867e-14,15,0.005183146755136993,0.9999502593799062,0.9989431943201734,5,0.0013334529075404735,0.9999502593799062,0.99943948117853
New England,1996,488.76376458503063,691.1757054680229,0.08,smoothed,none,105,scipy.linalg.eigh subset_by_value,7.806286445132897e-14,7.806286445132897e-14,13,0.0013310701564326528,0.9999486571422593,0.9996367426387996,4,0.0010879131873964014,0.9999022701928626,0.9996435243979517
New England,1997,488.6855136853689,690.9545975535063,0.08,smoothed,none,106,scipy.linalg.eigh subset_by_value,7.60267772305484e-14,7.60267772305484e-14,12,0.0014074674063381722,0.9998693553191027,0.9995592489108999,4,0.0008352418764947297,0.9998638522517449,0.9997540293652478
New England,1998,488.43422887630334,690.2461349064503,0.08,smoothed,none,107,scipy.linalg.eigh subset_by_value,7.132458516822044e-14,7.132458516822044e-14,10,0.0009505364529505458,0.9999046836136508,0.9996700787862708,3,0.0005253149646562174,0.9998061820404209,0.9997899303827016
New England,1999,487.71214410131756,688.2227429378926,0.08,smoothed,none,108,scipy.linalg.eigh subset_by_value,6.890672021132862e-14,6.890672021132862e-14,8,0.0010877785426523406,0.9998895506154961,0.9996563209093008,3,0.0005558391992615148,0.9998895506154961,0.999739055299436
New England,2000,485.8553865503218,683.0973133682089,0.08,smoothed,none,109,scipy.linalg.eigh subset_by_value,6.352848019157105e-14,6.352848019157105e-14,7,0.0006690238949381932,0.9999936606636485,0.999698436547609,3,0.0006368893733571385,0.9998287494801367,0.999698436547609
New England,2001,481.5830321902473,671.6823689095588,0.08,smoothed,none,110,scipy.linalg.eigh subset_by_value,5.85430747643773e-14,5.85430747643773e-14,7,0.0006692713663478194,0.99995491740185,0.9997034792630066,2,0.0007801493171445367,0.9996921012292034,0.9996098458483229
New England,2002,472.78623877986746,649.6078267342357,0.08,smoothed,none,111,scipy.linalg.eigh subset_by_value,5.969909158524965e-14,5.969909158524965e-14,6,0.0008601433346210264,0.9997548990639068,0.9996456663403548,1,0.0005579825417029835,0.9997209698002223,0.9997209698002223
New England,2003,456.5783452093432,613.0322088638045,0.08,smoothed,none,112,scipy.linalg.eigh subset_by_value,6.050893609194814e-14,6.050893609194814e-14,5,0.0008440392176909811,0.9999336334227866,0.9995017713210594,1,0.0004457597746050365,0.999777095269438,0.999777095269438
New England,2004,429.856046326376,561.514312653505,0.08,smoothed,none,113,scipy.linalg.eigh subset_by_value,5.76580669531617e-14,5.76580669531617e-14,4,0.000956786965447504,0.9997328407860893,0.9995207120176691,1,0.0007990177601291883,0.9996004112843646,0.9996004112843646
New England,2005,390.4315534450548,499.53804630064127,0.08,smoothed,none,114,scipy.linalg.eigh subset_by_value,6.34100699222663e-14,6.34100699222663e-14,4,0.0012443362275318538,0.9996383404736323,0.999464798983311,1,0.0010305387987869358,0.9994845977808828,0.9994845977808828
New England,2006,338.3836222554623,434.5832498811852,0.08,smoothed,none,115,scipy.linalg.eigh subset_by_value,6.637994322247086e-14,6.637994322247086e-14,3,0.0016295743259153652,0.9994485006136836,0.9994347356499458,1,0.0011026946210596427,0.9994485006136836,0.9994485006136836
New England,2007,276.89625677652253,373.4350481948623,0.08,smoothed,none,116,scipy.linalg.eigh subset_by_value,6.770235421039357e-14,6.770235421039357e-14,3,0.0018624843681337084,0.9994377525464844,0.9993507950022439,1,0.001124178784832183,0.9994377525464844,0.9994377525464844
South Atlantic,1969,1668.510104717196,2298.0962326873723,0.08,smoothed,none,117,scipy.linalg.eigh subset_by_value,1.761099821606758e-13,1.761099821606758e-13,11,0.000855693758723246,0.9999718370975723,0.9996465902492637,5,0.0008273397054978269,0.9998846234032119,0.9995999330058171
South Atlantic,1970,2067.711816163261,2698.9918201763417,0.08,smoothed,none,118,scipy.linalg.eigh subset_by_value,1.6372843833176227e-13,1.6372843833176227e-13,11,0.0008626062864376162,0.999882509440024,0.9997278215932086,3,0.00043289058042059685,0.9998523536296517,0.9998335908155346
South Atlantic,1971,2422.3250442912504,3138.440567237501,0.08,smoothed,none,119,scipy.linalg.eigh subset_by_value,1.378604045360016e-13,1.378604045360016e-13,12,0.0008603332937436073,0.9999201693505968,0.9997369321859444,3,0.0005801057875754993,0.9998132054391135,0.9998038582710529
South Atlantic,1972,2711.0481747138765,3574.719406159434,0.08,smoothed,none,120,scipy.linalg.eigh subset_by_value,1.2675701211287851e-13,1.2675701211287851e-13,12,0.0010185433098138118,0.999926296917691,0.9995755247160121,1,0.00014981751257223076,0.9999250884378428,0.9999250884378428
South Atlantic,1973,2929.6912930800086,3954.0596048294215,0.08,smoothed,none,121,scipy.linalg.eigh subset_by_value,1.3240104302423695e-13,1.3240104302423695e-13,12,0.0012232602585935503,0.9999803848499333,0.9994084271609236,1,5.6690602688671337e-05,0.9999716542969163,0.9999716542969163
South Atlantic,1974,3086.720503258649,4239.430314740322,0.08,smoothed,none,122,scipy.linalg.eigh subset_by_value,1.1169973758551908e-13,1.1169973758551908e-13,13,0.001502484171219972,0.9999410840982974,0.9993617788280248,0,,,
South Atlantic,1975,3195.8860150239816,4431.472994668043,0.08,smoothed,none,123,scipy.linalg.eigh subset_by_value,1.1506721314077262e-13,1.1506721314077262e-13,13,0.0016981451394399662,0.9999604302449264,0.9991598117794088,0,,,
South Atlantic,1976,3270.3560753147294,4557.2721565313805,0.08,smoothed,none,124,scipy.linalg.eigh subset_by_value,1.1841943328472392e-13,1.1841943328472392e-13,12,0.0035133179923836845,0.999864486778252,0.9987285548516909,0,,,
South Atlantic,1977,3320.2412537971722,4643.943448152065,0.08,smoothed,none,125,scipy.linalg.eigh subset_by_value,1.1858407199032615e-13,1.1858407199032615e-13,10,0.005912236369557523,0.9993314674807463,0.9978080750493037,0,,,
South Atlantic,1978,3352.724502565501,4705.913144887474,0.08,smoothed,none,126,scipy.linalg.eigh subset_by_value,1.2504602842263271e-13,1.2504602842263271e-13,10,0.00882257942052617,0.9998114554907143,0.9966212176532534,0,,,
South Atlantic,1979,3373.054766549444,4748.639891678062,0.08,smoothed,none,127,scipy.linalg.eigh subset_by_value,1.5231592341722448e-13,1.5231592341722448e-13,10,0.008543027014177949,0.9996535601702016,0.9980632290522153,0,,,
South Atlantic,1980,3385.2606158200383,4775.751357659868,0.08,smoothed,none,128,scipy.linalg.eigh subset_by_value,1.4007613543318926e-13,1.4007613543318926e-13,11,0.00897491129559709,0.9993295869854901,0.9954244388637374,0,,,
South Atlantic,1981,3392.394473975337,4791.669260988698,0.08,smoothed,none,129,scipy.linalg.eigh subset_by_value,1.5590349046906595e-13,1.5590349046906595e-13,12,0.010196735763186695,0.9995991729748732,0.996739160157815,0,,,
South Atlantic,1982,3396.586182715746,4800.628981338611,0.08,smoothed,none,130,scipy.linalg.eigh subset_by_value,1.5922023879859136e-13,1.5922023879859136e-13,12,0.012509609191118846,0.9991823327453769,0.9948932835933033,0,,,
South Atlantic,1983,3399.1412083682344,4805.510001169664,0.08,smoothed,none,131,scipy.linalg.eigh subset_by_value,1.563467895128254e-13,1.563467895128254e-13,13,0.028782217613525583,0.9992820881215368,0.9883708964723205,1,0.0014353083594611008,0.9992820881215368,0.9992820881215368
South Atlantic,1984,3400.725601107819,4807.841877806914,0.08,smoothed,none,132,scipy.linalg.eigh subset_by_value,1.12467951691005e-13,1.12467951691005e-13,15,0.07784880084868316,0.999314984389334,0.9831372964227497,1,0.0013695619749452413,0.999314984389334,0.999314984389334
South Atlantic,1985,3401.58273887761,4808.444233355748,0.08,smoothed,none,133,scipy.linalg.eigh subset_by_value,1.2445970331162133e-13,1.2445970331162133e-13,16,0.08729677434997628,0.9993315586783271,0.9848048920388996,3,0.27680443600755567,0.9993315586783271,0.9986981848613431
South Atlantic,1986,3401.7349613463093,4807.937494965187,0.08,smoothed,none,134,scipy.linalg.eigh subset_by_value,7.268345399766208e-14,7.268345399766208e-14,16,0.09607081562343722,0.9994994695939594,0.9851764430486375,4,0.22607366180311966,0.9994994695939594,0.9973370779513163
South Atlantic,1987,3401.15211091386,4806.894061072867,0.08,smoothed,none,135,scipy.linalg.eigh subset_by_value,1.0049764250689012e-13,1.0049764250689012e-13,17,0.09679524692861073,0.999868822708074,0.9939303788250738,5,0.1888756129419104,0.999868822708074,0.9971068111579079
South Atlantic,1988,3399.874161183954,4805.741520838535,0.08,smoothed,none,136,scipy.linalg.eigh subset_by_value,1.0211835143952544e-13,1.0211835143952544e-13,19,0.0929471928979395,0.9989872152189546,0.9813702298693429,5,0.20818953105367893,0.9985040704249981,0.9892091561118808
South Atlantic,1989,3398.0695033460565,4804.605198053203,0.08,smoothed,none,137,scipy.linalg.eigh subset_by_value,1.3175711402160455e-13,1.3175711402160455e-13,18,0.09875711839465609,0.9996885680403585,0.985143550597848,5,0.20544409592842502,0.9996885680403585,0.9992747790779959
South Atlantic,1990,3396.0198597119384,4803.319188476131,0.08,smoothed,none,138,scipy.linalg.eigh subset_by_value,1.5119875252925776e-13,1.5119875252925776e-13,16,0.0864095221808848,0.9998591356423555,0.9962364640013056,5,0.2032182098161218,0.9998591356423555,0.9956025009825892
South Atlantic,1991,3394.0502603832333,4801.713762323488,0.08,smoothed,none,139,scipy.linalg.eigh subset_by_value,1.654925354205847e-13,1.654925354205847e-13,15,0.0820525689454845,0.9998816687120637,0.9973371505750033,4,0.25097190483075915,0.9995366396160174,0.9963828464773234
South Atlantic,1992,3392.4471650904557,4799.939426892325,0.08,smoothed,none,140,scipy.linalg.eigh subset_by_value,1.668852461916358e-13,1.668852461916358e-13,16,0.07358311080830114,0.9999921265347845,0.9955812356148347,4,0.2482993015263524,0.9967181811368605,0.9932789891214711
South Atlantic,1993,3391.4068948696645,4798.483178781427,0.08,smoothed,none,141,scipy.linalg.eigh subset_by_value,1.29101410805342e-13,1.29101410805342e-13,16,0.07140734279966358,0.9995000054971179,0.9921563153566557,4,0.24541475376328098,0.9927709849090066,0.8981527612849138
South Atlantic,1994,3391.027286275078,4797.862775399637,0.08,smoothed,none,142,scipy.linalg.eigh subset_by_value,1.1101455761852235e-13,1.1101455761852235e-13,15,0.07283460582720698,0.9993860048105316,0.992352071031381,4,0.24233731057954735,0.9812575958087641,0.9508169618938214
South Atlantic,1995,3391.3167840416722,4798.254211322855,0.08,smoothed,none,143,scipy.linalg.eigh subset_by_value,7.971508360057423e-14,7.971508360057423e-14,13,0.07964531735733942,0.9994090664567459,0.9964336295173557,4,0.23942756975579346,0.9674346442762293,0.8567648727723223
South Atlantic,1996,3392.167179623699,4799.234872860157,0.08,smoothed,none,144,scipy.linalg.eigh subset_by_value,7.642811454734505e-14,7.642811454734505e-14,12,0.08210144097238577,0.9993777904441075,0.9959566491881313,4,0.2366768964790131,0.9863049789754811,0.93484770841078
South Atlantic,1997,3393.2170432905136,4799.5680886666805,0.08,smoothed,none,145,scipy.linalg.eigh subset_by_value,6.663183762155168e-14,6.663183762155168e-14,11,0.0864336136770103,0.9995079496385034,0.9986701735408047,2,0.039923607894202774,0.9995079496385034,0.9796332937164691
South Atlantic,1998,3393.4995761786486,4796.585185769678,0.08,smoothed,none,146,scipy.linalg.eigh subset_by_value,7.355287276927353e-14,7.355287276927353e-14,8,0.013182676320554391,0.9999207278653672,0.9986509199490783,1,0.00015853798519424814,0.9999207278653672,0.9999207278653672
South Atlantic,1999,3390.7166410622867,4784.423679488996,0.08,smoothed,none,147,scipy.linalg.eigh subset_by_value,7.204546917156923e-14,7.204546917156923e-14,6,0.0017782514421109648,0.9997995059339012,0.9992704256348897,1,0.0005065802335247065,0.9997466777971684,0.9997466777971684
South Atlantic,2000,3379.9869687626374,4750.755360710587,0.08,smoothed,none,148,scipy.linalg.eigh subset_by_value,6.619577348041632e-14,6.619577348041632e-14,7,0.13702501492080013,0.9996196421456249,0.9990715660994208,1,0.000760571036652847,0.9996196421456249,0.9996196421456249
South Atlantic,2001,3352.157820286751,4673.4504765536185,0.08,smoothed,none,149,scipy.linalg.eigh subset_by_value,5.862878769751478e-14,5.862878769751478e-14,8,0.1210582875546535,0.9999549656728315,0.9994198457250061,1,0.0008526736986322553,0.9995735722303625,0.9995735722303625
South Atlantic,2002,3292.3898760515485,4521.906099714256,0.08,smoothed,none,150,scipy.linalg.eigh subset_by_value,5.1023362489892783e-14,5.1023362489892783e-14,8,0.12113208464130995,0.999934090862344,0.9995953992399187,2,0.48278853701733937,0.9990106202681862,0.5949001561121321
South Atlantic,2003,3180.5279027894885,4269.032432197006,0.08,smoothed,none,151,scipy.linalg.eigh subset_by_value,5.572847653921225e-14,5.572847653921225e-14,9,0.10943113063541242,0.9999693667947045,0.9989987495700948,2,0.4831526884506536,0.9985739487101052,0.5948703045651383
South Atlantic,2004,2994.9943524338833,3911.49505977936,0.08,smoothed,none,152,scipy.linalg.eigh subset_by_value,6.384808263497454e-14,6.384808263497454e-14,9,0.10972439167682904,0.9999462304913977,0.9990304678698303,1,0.964663742786065,0.1879794063559489,0.1879794063559489
South Atlantic,2005,2720.6389834624206,3480.5001910267474,0.08,smoothed,none,153,scipy.linalg.eigh subset_by_value,6.881310236041857e-14,6.881310236041857e-14,9,0.1099338301539067,0.9999092193195857,0.9986432105782814,1,0.9639555623186149,0.18985372706740633,0.18985372706740633
South Atlantic,2006,2358.113500372807,3028.3101673158317,0.08,smoothed,none,154,scipy.linalg.eigh subset_by_value,7.515038212239988e-14,7.515038212239988e-14,8,0.12337967442197274,0.999665360252415,0.9986846757148843,2,0.48255469251368444,0.998608631350146,0.5963499445895422
South Atlantic,2007,1929.6908823779427,2602.3870156769767,0.08,smoothed,none,155,scipy.linalg.eigh subset_by_value,7.924898662858168e-14,7.924898662858168e-14,7,0.14056275582519337,0.9992251667397575,0.998801753691343,3,0.3212772935750736,0.9989117875815221,0.998801753691343
West South Central,1969,849.0830302999937,1166.0632146186401,0.08,smoothed,none,156,scipy.linalg.eigh subset_by_value,1.9421080923688563e-13,1.9421080923688563e-13,10,0.0011906874025259437,0.9999083775921717,0.9996291244317913,6,0.0009757227432423093,0.9999083775921717,0.9997295038557482
West South Central,1970,1050.5779580138474,1360.9405982338967,0.08,smoothed,none,157,scipy.linalg.eigh subset_by_value,1.7634969092702286e-13,1.7634969092702286e-13,12,0.0015797623129351756,0.9999553702613388,0.9993855792835217,6,0.0010925975115562072,0.999828530629511,0.9996082135934958
West South Central,1971,1226.8250291040426,1574.3844283924977,0.08,smoothed,none,158,scipy.linalg.eigh subset_by_value,2.024573481176982e-13,2.024573481176982e-13,12,0.001663833260946139,0.9999104442625101,0.9993746655848115,7,0.0014447293888390945,0.9999104442625101,0.9993837124240758
West South Central,1972,1366.9737036501056,1789.951338265962,0.08,smoothed,none,159,scipy.linalg.eigh subset_by_value,1.872999199985953e-13,1.872999199985953e-13,14,0.001905623169672693,0.9999829368755139,0.999205168513166,6,0.0016591537220634488,0.9999829368755139,0.999205168513166
West South Central,1973,1470.3153749756611,1984.6008514863902,0.08,smoothed,none,160,scipy.linalg.eigh subset_by_value,2.1700838076944442e-13,2.1700838076944442e-13,16,0.0024707365624702547,0.9999466464159356,0.9989708420707422,5,0.0022374072341645396,0.9999466464159356,0.998975577512214
West South Central,1974,1543.8666254948566,2138.538507192929,0.08,smoothed,none,161,scipy.linalg.eigh subset_by_value,1.9024390434794336e-13,1.9024390434794336e-13,17,0.005217109272830286,0.9996761283504197,0.9985673569583465,6,0.0030898899259764034,0.99920613938823,0.9984839337200464
West South Central,1975,1597.7338456519287,2246.764013657062,0.08,smoothed,none,162,scipy.linalg.eigh subset_by_value,1.8507980254890873e-13,1.8507980254890873e-13,18,0.009050218262029838,0.9996365696155441,0.9977367819933453,7,0.003789216966083177,0.9991693278483041,0.9985294436173332
West South Central,1976,1640.9375852654891,2320.119044127276,0.08,smoothed,none,163,scipy.linalg.eigh subset_by_value,1.6509856475059303e-13,1.6509856475059303e-13,18,0.029571409121278328,0.999698077615633,0.9945898467264902,8,0.0075608797958480875,0.999698077615633,0.9968832798202951
West South Central,1977,1679.2840713960343,2374.6203734536593,0.08,smoothed,none,164,scipy.linalg.eigh subset_by_value,2.079885860092132e-13,2.079885860092132e-13,20,0.034278493170852666,0.9980459408284857,0.9880548766467654,8,0.01730352384323605,0.9980459408284857,0.9936856955919761
West South Central,1978,1715.2813510507342,2421.217999309179,0.08,smoothed,none,165,scipy.linalg.eigh subset_by_value,2.517855191746105e-13,2.517855191746105e-13,22,0.07954905395475792,0.9992660484928866,0.9766851074501839,9,0.04368050137021488,0.9972609677051644,0.9818103407726377
West South Central,1979,1749.1656058758617,2463.8665093386635,0.08,smoothed,none,166,scipy.linalg.eigh subset_by_value,2.001775994411347e-13,2.001775994411347e-13,22,0.09284543445759282,0.996499721697364,0.9695327330334507,10,0.052350199983535385,0.9951023062001894,0.9797214283768714
West South Central,1980,1780.0948308351428,2502.9110558977764,0.08,smoothed,none,167,scipy.linalg.eigh subset_by_value,2.1881215436979316e-13,2.1881215436979316e-13,23,0.08925750719255897,0.9981672414717263,0.9756648512312883,11,0.1443554446793735,0.9977346930606922,0.9584537964809712
West South Central,1981,1807.0293538132873,2538.0099820390333,0.08,smoothed,none,168,scipy.linalg.eigh subset_by_value,1.8390000433772534e-13,1.8390000433772534e-13,23,0.089355848614003,0.9997184783297042,0.9866441255906022,12,0.15338228839205167,0.9951393638203863,0.9565307082303516
West South Central,1982,1829.2284696115864,2568.784303496568,0.08,smoothed,none,169,scipy.linalg.eigh subset_by_value,1.8960992191271282e-13,1.8960992191271282e-13,22,0.09287952141168439,0.9994002520412654,0.9844395514063454,12,0.16012147368827456,0.9951847483783564,0.9706710057007537
West South Central,1983,1846.457077670996,2594.7196027522054,0.08,smoothed,none,170,scipy.linalg.eigh subset_by_value,1.7604552325320345e-13,1.7604552325320345e-13,22,0.09241821184202471,0.9994732945245274,0.9933870707246945,12,0.1613297758963395,0.9984584246445494,0.9730733418065765
West South Central,1984,1859.0006156334969,2615.4860264855706,0.08,smoothed,none,171,scipy.linalg.eigh subset_by_value,1.3213999834281648e-13,1.3213999834281648e-13,22,0.09177797251527241,0.9992055802166281,0.9941860865440976,11,0.17644692169004494,0.9970727980637004,0.9858727903609859
West South Central,1985,1867.558396587774,2631.334808677019,0.08,smoothed,none,172,scipy.linalg.eigh subset_by_value,1.1719009636141475e-13,1.1719009636141475e-13,21,0.09538267530417943,0.9987576584797117,0.9904560613085225,10,0.1864560088122905,0.9914013613105157,0.9588584106562164
West South Central,1986,1873.0709720138152,2643.0055842584898,0.08,smoothed,none,173,scipy.linalg.eigh subset_by_value,1.0596110181526872e-13,1.0596110181526872e-13,20,0.10009114041836238,0.9980455032433382,0.9874477310023899,8,0.20750558981687953,0.9966125570754704,0.9417047453516172
West South Central,1987,1876.5285778389834,2651.2764083857346,0.08,smoothed,none,174,scipy.linalg.eigh subset_by_value,1.0449200581462904e-13,1.0449200581462904e-13,18,0.1084707584104569,0.9990492522422532,0.9787301215245003,6,0.2295984326889122,0.9990492522422532,0.9791348400454714
West South Central,1988,1878.7993177707472,2656.731556157801,0.08,smoothed,none,175,scipy.linalg.eigh subset_by_value,1.0853843392074849e-13,1.0853843392074849e-13,16,0.10716084206529798,0.9996146925189849,0.9825389561888866,6,0.05561636155111563,0.9996146925189849,0.9983963774109035
West South Central,1989,1880.5103573413182,2659.9587050947957,0.08,smoothed,none,176,scipy.linalg.eigh subset_by_value,9.864481429229537e-14,9.864481429229537e-14,16,0.090288161141374,0.9999455685981699,0.9757033450752466,5,0.00205620341679914,0.9999455685981699,0.9994375796384152
West South Central,1990,1882.0073328565422,2661.757134299301,0.08,smoothed,none,177,scipy.linalg.eigh subset_by_value,9.343239893627913e-14,9.343239893627913e-14,14,0.01656627539407345,0.9997757002699229,0.9981071160962625,5,0.002063978428820611,0.9997757002699229,0.9995967566596723
West South Central,1991,1883.3958788440968,2662.9808242738695,0.08,smoothed,none,178,scipy.linalg.eigh subset_by_value,8.752037629965965e-14,8.752037629965965e-14,13,0.0026916303221834826,0.999854387915816,0.999093272125841,5,0.0026663349064774645,0.9997674337402714,0.999093272125841
West South Central,1992,1884.6383109843475,2664.195204071577,0.08,smoothed,none,179,scipy.linalg.eigh subset_by_value,7.931994119037016e-14,7.931994119037016e-14,12,0.0023795827032460346,0.9998464949707472,0.9992165738214565,4,0.0027985820498438933,0.9997600371677214,0.9992165738214565
West South Central,1993,1885.6578732137934,2665.5274488551054,0.08,smoothed,none,180,scipy.linalg.eigh subset_by_value,7.831331820161235e-14,7.831331820161235e-14,11,0.00241215836656716,0.9997497306455705,0.9989339978478701,4,0.0031834485086453096,0.9997497306455705,0.998276198740152
West South Central,1994,1886.4078477543874,2666.8050012976773,0.08,smoothed,none,181,scipy.linalg.eigh subset_by_value,6.966900185231418e-14,6.966900185231418e-14,9,0.0022636513405510255,0.9998333413489594,0.9992292661904126,3,0.0040748753728525565,0.9997325306863819,0.9981241445694407
West South Central,1995,1886.886581370367,2667.787400378095,0.08,smoothed,none,182,scipy.linalg.eigh subset_by_value,7.526267617772444e-14,7.526267617772444e-14,7,0.0025287239324088967,0.9999547112117082,0.9995724237611493,2,0.005246901204923701,0.9995724237611493,0.9973706688440167
West South Central,1996,1887.0984735445645,2668.2541963815233,0.08,smoothed,none,183,scipy.linalg.eigh subset_by_value,6.069107009360384e-14,6.069107009360384e-14,6,0.002933960178203604,0.999826955630738,0.9992127252216354,2,0.0061206307602176884,0.9995533747967945,0.9969315398870116
West South Central,1997,1886.9533744889786,2667.8064317887774,0.08,smoothed,none,184,scipy.linalg.eigh subset_by_value,6.238570959163365e-14,6.238570959163365e-14,4,0.003999813410641515,0.9998335225021404,0.9991920650019566,1,0.01243590478446606,0.9937625949971823,0.9937625949971823
West South Central,1998,1886.057683776511,2665.272970789589,0.08,smoothed,none,185,scipy.linalg.eigh subset_by_value,5.6691847524095215e-14,5.6691847524095215e-14,3,0.005064453539392696,0.9997197147559443,0.998804657322641,1,0.012243612179283086,0.9938593400580974,0.9938593400580974
West South Central,1999,1883.301136712384,2657.5478874564965,0.08,smoothed,none,186,scipy.linalg.eigh subset_by_value,4.4552828409663324e-14,4.4552828409663324e-14,3,0.0051161256093326295,0.9989807390302413,0.997685873716843,0,,,
West South Central,2000,1876.1433517368362,2637.789962419075,0.08,smoothed,none,187,scipy.linalg.eigh subset_by_value,3.1150301140355055e-14,3.1150301140355055e-14,3,0.0035220566302501866,0.9994730849276668,0.9988438142819696,0,,,
West South Central,2001,1859.6496569358642,2593.7224388908876,0.08,smoothed,none,188,scipy.linalg.eigh subset_by_value,4.338521933178256e-14,4.338521933178256e-14,2,0.003959069382937316,0.9985478617218676,0.9980183616781639,1,0.005015970915188504,0.9974888616344604,0.9974888616344604
West South Central,2002,1825.6817811927922,2508.484333166776,0.08,smoothed,none,189,scipy.linalg.eigh subset_by_value,6.267190005000642e-14,6.267190005000642e-14,2,0.003958834224905153,0.9989107204434107,0.9980182208855879,1,0.005740295866584144,0.9971257213277651,0.9971257213277651
West South Central,2003,1763.094729627505,2367.2471543517536,0.08,smoothed,none,190,scipy.linalg.eigh subset_by_value,8.344173086445323e-14,8.344173086445323e-14,2,0.004117922735106111,0.9988645905685265,0.9979384848742616,1,0.005966315761842163,0.9970123791799969,0.9970123791799969
West South Central,2004,1659.9056318777566,2168.3090524809554,0.08,smoothed,none,191,scipy.linalg.eigh subset_by_value,1.0356919830755743e-13,1.0356919830755743e-13,2,0.004366717201593198,0.9986648909403912,0.9978138897587042,1,0.006064998800169991,0.9969628885770172,0.9969628885770172
West South Central,2005,1507.6664555903603,1928.9853669288439,0.08,smoothed,none,192,scipy.linalg.eigh subset_by_value,1.2073962356965683e-13,1.2073962356965683e-13,2,0.004315049473194877,0.9987422787484745,0.9978397345971246,1,0.0061162383060853285,0.9969371904457747,0.9969371904457747
West South Central,2006,1306.681371287514,1678.1599320846149,0.08,smoothed,none,193,scipy.linalg.eigh subset_by_value,1.3346245930492348e-13,1.3346245930492348e-13,2,0.003942899763949023,0.9991299092108004,0.9980259924490114,1,0.006146375007480212,0.9969220756872224,0.9969220756872224
West South Central,2007,1069.2455452725412,1442.0338011509887,0.08,smoothed,none,194,scipy.linalg.eigh subset_by_value,1.3748735199219858e-13,1.3748735199219858e-13,2,0.0037513722757636877,0.999331282686059,0.9981218186779857,1,0.006165757106491147,0.9969123546699122,0.9969123546699122
