date,tau_soft,log_tau_soft,shape_rms_log_relative,weight_ess,weight_ess_normalized
1993-11-01,0.9181879497469482,-0.08535317103123335,2.0486405224804205,7.141428428542857,0.01989255829677674
1993-12-01,0.9215275638883564,-0.08172259034093034,2.001215924459609,7.856748489154615,0.021885093284553236
1994-01-01,0.9234687386002127,-0.07961833091719439,1.9257413420270924,8.867604239501638,0.024700847463792853
1994-02-01,0.9428059802891253,-0.05889476482495675,1.8344324302016126,9.961567813474005,0.027748099758980495
1994-03-01,0.9372445440475844,-0.06481104461796505,1.7439590292423488,10.990247959857301,0.030613504066454862
1994-04-01,0.9069348952329664,-0.09768461178184773,1.634732713824641,11.861491451273766,0.03304036615953692
1994-05-01,0.8765296939475958,-0.1317846973309181,1.5548758313522815,12.54031899737815,0.034931250689075606
1994-06-01,0.8570866865937043,-0.15421621428193868,1.4790331286762428,13.035580882810793,0.036310810258525845
1994-07-01,0.8417266605164964,-0.17229994865949247,1.3975206749566218,13.379207039890545,0.03726798618353909
1994-08-01,0.8385352247150246,-0.17609868940025183,1.3154915116738304,13.608857643615412,0.03790768145853872
1994-09-01,0.8460006977971456,-0.1672350945569329,1.2337607471978504,13.758169027139022,0.03832359060484403
1994-10-01,0.866673355987701,-0.14309312522311307,1.164198744675146,13.853307236047563,0.03858859954330791
1994-11-01,0.8886201952367879,-0.11808536171091352,1.0958744028009282,13.913030315661954,0.03875495909655135
1994-12-01,0.9110328825441072,-0.09317628737456757,1.0366363716934506,13.950104008819881,0.03885822843682411
1995-01-01,0.9153198195023581,-0.08848174526705095,0.9791174601807187,13.972920747592601,0.03892178481223558
1995-02-01,0.9360497351219842,-0.06608666810211669,0.9808552952526269,13.986868280806721,0.038960635879684374
1995-03-01,0.9743221686874917,-0.02601326135851017,1.0328400357057574,13.995347584543065,0.03898425511014773
1995-04-01,0.9916681494361006,-0.008366754441953188,1.0767753558381197,14.000479141058486,0.03899854913943859
1995-05-01,0.994864627579689,-0.005148603763279886,1.121046422702342,14.003572750142533,0.03900716643493732
1995-06-01,0.9929203092859729,-0.007104870638764064,1.1751030227601065,14.005431571691775,0.039012344210840516
1995-07-01,0.9786694316409434,-0.021561352673635927,1.235210498816949,14.006545209174785,0.039015446265110755
1995-08-01,0.946796675878247,-0.054670912250196164,1.2779178810191592,14.007210675180596,0.03901729993086511
1995-09-01,0.8966053976253396,-0.10913942717481469,1.2918152298056162,14.007607409496226,0.03901840504037939
1995-10-01,0.8600842658941592,-0.15072491093680326,1.3118944562211041,14.007843436727224,0.03901906249784736
1995-11-01,0.8395361479229839,-0.1749057445196197,1.327046385251532,14.007983587259446,0.03901945288930202
1995-12-01,0.8307348574340715,-0.18544459949818437,1.329693667478074,14.008066661811908,0.039019684294740634
1996-01-01,0.8229954139121833,-0.19480465072377257,1.3662113131646036,14.008115825337677,0.03901982124049487
1996-02-01,0.8008251327739558,-0.22211266689075002,1.3746788492565951,14.008144877163597,0.03901990216480105
1996-03-01,0.7879456379936193,-0.23832617882173443,1.417082044603024,14.00816202094829,0.039019949919075966
1996-04-01,0.7939542506503134,-0.23072943822335037,1.4759939276514835,14.008172124756324,0.03901997806338806
1996-05-01,0.8159950298806472,-0.20334701486911944,1.5351189826015696,14.008178072420138,0.039019994630696726
1996-06-01,0.8584511797889622,-0.15262546713524955,1.5914235758990019,14.00818156965433,0.03902000437229615
1996-07-01,0.9213030041101052,-0.08196630214304851,1.6390259277044879,14.008183623892263,0.03902001009440737
1996-08-01,0.9466057503812467,-0.054872586754252425,1.637740878448664,14.008184829351078,0.03902001345223137
1996-09-01,0.9352525457778376,-0.06693868372835603,1.6535496466783732,14.008185536083458,0.039020015420845225
1996-10-01,0.8978107326643857,-0.1077959983012301,1.6409648153004077,14.008185950065705,0.039020016573999124
1996-11-01,0.8717386842187406,-0.1372655740454789,1.6295373077814057,14.008186192365901,0.03902001724893004
1996-12-01,0.8625160393858801,-0.14790153386010677,1.6174739480604823,14.008186334072665,0.03902001764365638
1997-01-01,0.8584143130565648,-0.15266841369402978,1.598069699837487,14.008186416887861,0.039020017874339376
1997-02-01,0.8664960159458119,-0.14329776770685387,1.5994294305423558,14.008186465252578,0.03902001800906002
1997-03-01,0.8807901802408892,-0.1269358423178198,1.6089978418911746,14.008186493479371,0.039020018087686174
1997-04-01,0.8936051064287466,-0.11249131679769621,1.6102304480644856,14.008186509942902,0.0390200181335456
